tick,matlabTime,carlaTime,dt,egoX,egoY,egoZ,egoYaw,egoSpeed,vxDerived,vyDerived,throttle,brake,steerDeg,targetSpeed,decisionState,selectedCandidate,k2Active,feasibleCount,cteApprox,headErrDeg,cumCollisionCount,newEventsThisTick,goalDist
301,33.6979,54.909,0.1119,-34.437,-135.038,0.000,0.0152,0.000,0.000,0.000,0.000,0.000,35.00,0.00,emergency_stop,13,0,5,0.286,-0.43,1044,10,46.498
302,33.8002,55.017,0.1109,-34.437,-135.038,0.000,0.0152,0.000,0.000,0.000,0.300,0.000,35.00,0.60,brake,14,0,4,0.286,-0.43,1053,9,46.498
303,33.9191,55.135,0.1115,-34.439,-135.038,0.000,0.0148,0.040,0.040,0.001,0.280,0.000,28.31,0.60,brake,3,0,4,0.287,-0.45,1063,10,46.499
304,34.0260,55.243,0.1108,-34.440,-135.038,0.000,0.0146,0.029,0.029,0.000,0.286,0.000,21.66,0.60,brake,3,0,4,0.287,-0.47,1072,9,46.500
305,34.1314,55.349,0.1090,-34.440,-135.037,0.000,0.0150,0.008,0.008,0.000,0.296,0.000,15.12,0.60,brake,3,0,5,0.286,-0.44,1081,9,46.499
306,34.2503,55.468,0.1112,-34.436,-135.035,0.000,0.0162,0.037,0.037,0.001,0.281,0.000,8.45,0.60,brake,3,0,5,0.284,-0.37,1091,10,46.495
307,34.3434,55.561,0.1095,-34.432,-135.034,0.000,0.0170,0.034,0.034,0.001,0.283,0.000,1.88,0.60,brake,2,0,4,0.283,-0.32,1099,8,46.492
308,34.4522,55.668,0.1110,-34.428,-135.034,0.000,0.0174,0.036,0.036,0.001,0.282,0.000,-4.78,0.60,brake,2,0,5,0.283,-0.30,1108,9,46.489
309,34.5705,55.785,0.1094,-34.426,-135.034,0.000,0.0174,0.022,0.022,0.000,0.289,0.000,1.78,0.60,brake,13,0,5,0.283,-0.30,1118,10,46.488
310,34.6793,55.894,0.1110,-34.424,-135.034,0.000,0.0173,0.025,0.025,0.000,0.288,0.000,8.44,0.60,brake,14,0,4,0.283,-0.31,1127,9,46.487
311,34.7854,56.000,0.1090,-34.422,-135.033,0.000,0.0176,0.023,0.023,0.000,0.289,0.000,1.90,0.60,brake,3,0,5,0.282,-0.29,1136,9,46.485
312,34.8905,56.105,0.1100,-34.420,-135.033,0.000,0.0178,0.025,0.025,0.000,0.287,0.000,-4.70,0.60,brake,3,0,4,0.282,-0.28,1145,9,46.484
313,35.0095,56.226,0.1111,-34.418,-135.033,0.000,0.0179,0.013,0.013,0.000,0.294,0.000,-11.37,0.60,brake,1,1,0,0.282,-0.27,1155,10,46.483
314,35.1165,56.333,0.1092,-34.416,-135.033,0.000,0.0176,0.020,0.020,0.000,0.290,0.000,-17.92,0.60,brake,1,1,0,0.282,-0.29,1164,9,46.482
315,35.2237,56.439,0.1100,-34.415,-135.034,0.000,0.0170,0.014,0.014,0.000,0.293,0.000,-24.52,0.60,brake,2,0,2,0.283,-0.32,1173,9,46.482
316,35.3416,56.557,0.1126,-34.414,-135.035,0.000,0.0158,0.025,0.025,0.000,1.000,0.000,-31.28,2.80,avoid,4,0,4,0.284,-0.39,1183,10,46.481
317,35.4456,56.663,0.1098,-34.411,-135.036,0.000,0.0141,0.036,0.036,0.001,1.000,0.000,-35.00,2.80,avoid,3,0,4,0.285,-0.49,1192,9,46.481
318,35.5378,56.756,0.1096,-34.404,-135.042,0.000,0.0086,0.154,0.154,0.001,1.000,0.000,-35.00,2.80,avoid,3,0,5,0.292,-0.81,1199,7,46.482
319,35.6601,56.876,0.1105,-34.377,-135.064,0.000,-0.0086,0.451,0.451,-0.004,1.000,0.000,-35.00,2.80,avoid,3,0,5,0.314,-1.79,1210,11,46.484
320,35.7658,56.983,0.1114,-34.330,-135.102,0.000,-0.0371,0.788,0.788,-0.029,0.000,0.131,-35.00,0.00,emergency_stop,3,0,6,0.353,-3.43,1219,9,46.487
321,35.8713,57.088,0.1091,-34.298,-135.134,0.000,-0.0575,0.001,0.001,-0.000,0.000,0.000,-28.46,0.00,emergency_stop,13,0,3,0.385,-4.59,1228,9,46.494
322,35.9927,57.208,0.1108,-34.299,-135.133,0.000,-0.0575,0.000,0.000,-0.000,0.000,0.000,-21.81,0.00,emergency_stop,13,0,6,0.385,-4.60,1238,10,46.494
323,36.0993,57.314,0.1100,-34.299,-135.133,0.000,-0.0575,0.001,0.001,-0.000,0.000,0.000,-28.41,0.00,emergency_stop,3,0,5,0.385,-4.59,1247,9,46.494
324,36.2096,57.422,0.1087,-34.299,-135.133,0.000,-0.0575,0.001,0.001,-0.000,0.000,0.000,-34.55,0.00,emergency_stop,3,0,5,0.385,-4.59,1256,9,46.494
325,36.3125,57.529,0.1090,-34.299,-135.133,0.000,-0.0575,0.001,0.001,-0.000,0.000,0.000,-34.55,0.00,emergency_stop,3,0,5,0.385,-4.59,1265,9,46.494
326,36.4201,57.636,0.1091,-34.299,-135.134,0.000,-0.0575,0.001,0.001,-0.000,0.000,0.000,-34.54,0.00,emergency_stop,3,0,5,0.385,-4.59,1274,9,46.494
327,36.5391,57.755,0.1097,-34.299,-135.134,0.000,-0.0575,0.001,0.001,-0.000,0.000,0.000,-34.54,0.00,emergency_stop,3,0,6,0.385,-4.59,1284,10,46.494
328,36.6422,57.860,0.1116,-34.300,-135.134,0.000,-0.0575,0.001,0.001,-0.000,0.000,0.000,-34.54,0.00,emergency_stop,3,0,6,0.385,-4.59,1293,9,46.494
329,36.7583,57.976,0.1111,-34.300,-135.134,0.000,-0.0575,0.001,0.001,-0.000,0.000,0.000,-27.87,0.00,emergency_stop,13,0,5,0.385,-4.59,1303,10,46.494
330,36.8620,58.080,0.1091,-34.300,-135.133,0.000,-0.0575,0.001,0.001,-0.000,0.000,0.000,-21.33,0.00,emergency_stop,13,0,5,0.385,-4.59,1312,9,46.494
331,36.9802,58.196,0.1104,-34.300,-135.133,0.000,-0.0575,0.001,0.001,-0.000,0.000,0.000,-14.70,0.00,emergency_stop,13,0,6,0.385,-4.59,1322,10,46.495
332,37.0879,58.302,0.1094,-34.300,-135.133,0.000,-0.0575,0.001,0.001,-0.000,0.000,0.000,-8.14,0.00,emergency_stop,13,0,6,0.385,-4.59,1331,9,46.495
333,37.1953,58.411,0.1107,-34.300,-135.133,0.000,-0.0575,0.001,0.001,-0.000,0.000,0.000,-14.78,0.00,emergency_stop,3,0,5,0.385,-4.59,1340,9,46.495
334,37.2990,58.515,0.1089,-34.300,-135.133,0.000,-0.0575,0.001,0.001,-0.000,0.300,0.000,-21.31,0.60,brake,3,0,5,0.385,-4.60,1349,9,46.495
335,37.4157,58.633,0.1110,-34.305,-135.131,0.000,-0.0568,0.089,0.089,-0.005,0.255,0.000,-27.97,0.60,brake,1,0,1,0.382,-4.56,1359,10,46.496
336,37.5218,58.739,0.1084,-34.312,-135.127,0.000,-0.0550,0.083,0.083,-0.005,0.259,0.000,-34.47,0.60,brake,3,0,5,0.379,-4.45,1368,9,46.497
337,37.6287,58.843,0.1086,-34.318,-135.124,0.000,-0.0534,0.062,0.062,-0.003,0.269,0.000,-34.63,0.60,brake,3,0,5,0.375,-4.36,1377,9,46.497
338,37.7446,58.961,0.1098,-34.321,-135.122,0.000,-0.0524,0.044,0.044,-0.002,0.278,0.000,-34.67,0.60,brake,3,0,6,0.373,-4.30,1387,10,46.497
339,37.8468,59.066,0.1089,-34.322,-135.121,0.000,-0.0525,0.019,0.019,-0.001,0.290,0.000,-34.66,0.60,brake,3,0,6,0.372,-4.31,1395,8,46.498
340,37.9515,59.171,0.1085,-34.322,-135.121,0.000,-0.0534,0.008,0.008,-0.000,0.296,0.000,-28.15,0.60,brake,13,0,5,0.372,-4.36,1404,9,46.498
341,38.0679,59.287,0.1112,-34.320,-135.122,0.000,-0.0549,0.014,0.014,-0.001,0.293,0.000,-21.47,0.60,brake,13,0,5,0.373,-4.44,1414,10,46.497
342,38.1751,59.393,0.1099,-34.318,-135.123,0.000,-0.0562,0.013,0.013,-0.001,0.000,0.002,-14.88,0.00,emergency_stop,13,0,3,0.374,-4.52,1423,9,46.497
343,38.2936,59.510,0.1100,-34.317,-135.123,0.000,-0.0566,0.001,0.001,-0.000,0.000,0.000,-8.28,0.00,emergency_stop,13,0,3,0.374,-4.54,1434,11,46.496
344,38.4012,59.613,0.1093,-34.318,-135.123,0.000,-0.0566,0.001,0.001,-0.000,0.000,0.000,-1.72,0.00,emergency_stop,13,0,4,0.374,-4.54,1443,9,46.496
345,38.5181,59.733,0.1115,-34.318,-135.122,0.000,-0.0566,0.003,0.003,-0.000,0.000,0.000,-8.41,0.00,emergency_stop,3,0,3,0.373,-4.54,1453,10,46.496
346,38.6274,59.842,0.1105,-34.318,-135.122,0.000,-0.0566,0.002,0.002,-0.000,0.000,0.000,-15.04,0.00,emergency_stop,3,0,4,0.373,-4.54,1462,9,46.496
347,38.7340,59.952,0.1087,-34.318,-135.122,0.000,-0.0566,0.001,0.001,-0.000,0.000,0.000,-21.56,0.00,emergency_stop,3,0,4,0.373,-4.55,1471,9,46.495
348,38.8377,60.057,0.1114,-34.318,-135.121,0.000,-0.0567,0.001,0.001,-0.000,0.000,0.000,-14.88,0.00,emergency_stop,13,0,5,0.373,-4.55,1479,8,46.496
349,38.9519,60.171,0.1113,-34.318,-135.121,0.000,-0.0567,0.001,0.001,-0.000,0.000,0.000,-8.20,0.00,emergency_stop,13,0,5,0.373,-4.55,1489,10,46.495
350,39.0586,60.276,0.1084,-34.318,-135.121,0.000,-0.0567,0.002,0.002,-0.000,0.000,0.000,-1.69,0.00,emergency_stop,13,0,5,0.372,-4.55,1498,9,46.495
351,39.1780,60.394,0.1105,-34.318,-135.121,0.000,-0.0567,0.003,0.003,-0.000,0.000,0.000,4.94,0.00,emergency_stop,12,0,6,0.372,-4.55,1509,11,46.495
352,39.2829,60.499,0.1102,-34.318,-135.121,0.000,-0.0567,0.000,0.000,-0.000,0.000,0.000,11.55,0.00,emergency_stop,12,0,6,0.372,-4.55,1518,9,46.495
353,39.3881,60.604,0.1101,-34.318,-135.121,0.000,-0.0567,0.001,0.001,-0.000,0.000,0.000,18.15,0.00,emergency_stop,13,0,5,0.372,-4.55,1527,9,46.495
354,39.5050,60.722,0.1102,-34.319,-135.121,0.000,-0.0567,0.001,0.001,-0.000,0.000,0.000,24.77,0.00,emergency_stop,13,0,5,0.372,-4.55,1537,10,46.495
355,39.6111,60.829,0.1104,-34.319,-135.121,0.000,-0.0567,0.001,0.001,-0.000,0.000,0.000,31.39,0.00,emergency_stop,13,0,6,0.372,-4.55,1546,9,46.495
356,39.7274,60.944,0.1110,-34.319,-135.121,0.000,-0.0567,0.000,0.000,-0.000,0.300,0.000,35.00,0.60,brake,13,0,5,0.372,-4.55,1556,10,46.495
357,39.8314,61.050,0.1092,-34.320,-135.120,0.000,-0.0568,0.038,0.038,-0.002,0.281,0.000,35.00,0.60,brake,13,0,5,0.371,-4.56,1564,8,46.496
358,39.9383,61.155,0.1100,-34.322,-135.119,0.000,-0.0568,0.026,0.025,-0.001,0.287,0.000,35.00,0.60,brake,13,0,5,0.370,-4.55,1574,10,46.496
359,40.0538,61.273,0.1085,-34.321,-135.116,0.000,-0.0550,0.051,0.051,-0.003,0.274,0.000,35.00,0.60,brake,13,0,5,0.367,-4.45,1583,9,46.493
360,40.1666,61.382,0.1095,-34.317,-135.111,0.000,-0.0511,0.053,0.053,-0.003,0.000,0.009,35.00,0.00,emergency_stop,13,0,5,0.362,-4.23,1593,10,46.486
361,40.2734,61.489,0.1117,-34.316,-135.110,0.000,-0.0499,0.001,0.001,-0.000,0.000,0.000,35.00,0.00,emergency_stop,12,0,6,0.361,-4.16,1602,9,46.485
362,40.3773,61.594,0.1086,-34.316,-135.110,0.000,-0.0499,0.001,0.001,-0.000,0.000,0.000,35.00,0.00,emergency_stop,12,0,6,0.361,-4.16,1611,9,46.485
363,40.4984,61.714,0.1093,-34.316,-135.110,0.000,-0.0499,0.001,0.001,-0.000,0.000,0.000,35.00,0.00,emergency_stop,13,0,5,0.361,-4.16,1621,10,46.485
364,40.6007,61.818,0.1108,-34.316,-135.110,0.000,-0.0499,0.001,0.001,-0.000,0.000,0.000,35.00,0.00,emergency_stop,13,0,5,0.361,-4.16,1630,9,46.485
365,40.7131,61.926,0.1115,-34.317,-135.110,0.000,-0.0499,0.001,0.001,-0.000,0.000,0.000,35.00,0.00,emergency_stop,13,0,6,0.361,-4.16,1639,9,46.485
366,40.8332,62.048,0.1111,-34.317,-135.110,0.000,-0.0499,0.001,0.001,-0.000,0.000,0.000,35.00,0.00,emergency_stop,13,0,6,0.361,-4.16,1649,10,46.485
367,40.9380,62.155,0.1110,-34.317,-135.109,0.000,-0.0499,0.001,0.001,-0.000,0.000,0.000,35.00,0.00,emergency_stop,13,0,5,0.361,-4.16,1658,9,46.485
368,41.0457,62.263,0.1089,-34.317,-135.109,0.000,-0.0499,0.001,0.001,-0.000,0.000,0.000,35.00,0.00,emergency_stop,13,0,5,0.361,-4.16,1666,8,46.485
369,41.1545,62.372,0.1109,-34.317,-135.109,0.000,-0.0500,0.001,0.001,-0.000,0.000,0.000,35.00,0.00,emergency_stop,13,0,5,0.361,-4.16,1675,9,46.485
370,41.2641,62.481,0.1105,-34.317,-135.109,0.000,-0.0500,0.000,0.000,-0.000,0.000,0.000,35.00,0.00,emergency_stop,13,0,5,0.361,-4.16,1684,9,46.485
371,41.3868,62.590,0.1105,-34.317,-135.109,0.000,-0.0500,0.000,0.000,-0.000,0.000,0.000,35.00,0.00,emergency_stop,13,0,5,0.361,-4.16,1694,10,46.485
372,41.4921,62.708,0.1123,-34.317,-135.109,0.000,-0.0500,0.000,0.000,-0.000,0.000,0.000,28.26,0.00,emergency_stop,3,0,5,0.360,-4.16,1703,9,46.485
373,41.6007,62.818,0.1102,-34.317,-135.109,0.000,-0.0500,0.000,0.000,-0.000,0.000,0.000,21.65,0.00,emergency_stop,3,0,5,0.360,-4.16,1711,8,46.485
374,41.7088,62.925,0.1077,-34.318,-135.109,0.000,-0.0500,0.001,0.001,-0.000,0.300,0.000,15.19,0.60,brake,2,0,2,0.360,-4.16,1721,10,46.485
375,41.8160,63.030,0.1088,-34.319,-135.109,0.000,-0.0501,0.018,0.018,-0.001,0.291,0.000,8.66,0.60,brake,3,0,5,0.360,-4.17,1730,9,46.486
376,41.9208,63.136,0.1081,-34.321,-135.109,0.000,-0.0503,0.012,0.012,-0.001,0.294,0.000,2.17,0.60,brake,3,0,4,0.360,-4.18,1739,9,46.487
377,42.0365,63.254,0.1102,-34.321,-135.109,0.000,-0.0503,0.010,0.010,-0.001,0.295,0.000,-4.44,0.60,brake,3,0,5,0.360,-4.18,1749,10,46.487
378,42.1408,63.359,0.1100,-34.318,-135.109,0.000,-0.0505,0.028,0.028,-0.001,0.286,0.000,-11.03,0.60,brake,3,0,5,0.360,-4.19,1757,8,46.485
379,42.2545,63.471,0.1109,-34.315,-135.109,0.000,-0.0508,0.036,0.035,-0.002,0.282,0.000,-17.69,0.60,brake,3,0,6,0.360,-4.21,1766,9,46.483
380,42.3650,63.581,0.1091,-34.310,-135.110,0.000,-0.0520,0.040,0.039,-0.002,0.280,0.000,-24.23,0.60,brake,3,0,6,0.362,-4.28,1776,10,46.482
381,42.4716,63.689,0.1116,-34.307,-135.112,0.000,-0.0532,0.028,0.028,-0.002,0.286,0.000,-17.53,0.60,brake,13,0,5,0.363,-4.35,1785,9,46.481
382,42.5802,63.796,0.1101,-34.305,-135.113,0.000,-0.0542,0.029,0.029,-0.002,0.285,0.000,-10.93,0.60,brake,13,0,6,0.364,-4.41,1794,9,46.481
383,42.6981,63.914,0.1110,-34.303,-135.113,0.000,-0.0550,0.021,0.021,-0.001,0.290,0.000,-17.59,0.60,brake,3,0,5,0.365,-4.45,1804,10,46.480
384,42.8016,64.018,0.1101,-34.301,-135.114,0.000,-0.0554,0.011,0.011,-0.001,0.295,0.000,-24.19,0.60,brake,3,0,5,0.365,-4.47,1813,9,46.479
385,42.9167,64.133,0.1108,-34.300,-135.114,0.000,-0.0562,0.019,0.019,-0.001,0.291,0.000,-30.84,0.60,brake,3,0,5,0.366,-4.52,1822,9,46.479
386,43.0205,64.239,0.1101,-34.298,-135.115,0.000,-0.0574,0.018,0.018,-0.001,0.291,0.000,-34.83,0.60,brake,3,0,6,0.367,-4.59,1831,9,46.479
387,43.1391,64.356,0.1101,-34.297,-135.117,0.000,-0.0589,0.015,0.015,-0.001,0.292,0.000,-34.73,0.60,brake,3,0,6,0.369,-4.67,1840,9,46.480
388,43.2447,64.464,0.1088,-34.296,-135.119,0.000,-0.0606,0.014,0.014,-0.001,1.000,0.000,-34.62,2.80,avoid,3,0,6,0.370,-4.77,1849,9,46.480
389,43.3505,64.570,0.1121,-34.295,-135.121,0.000,-0.0627,0.048,0.047,-0.003,1.000,0.000,-27.89,2.80,avoid,13,0,5,0.372,-4.89,1858,9,46.481
390,43.4683,64.686,0.1106,-34.282,-135.129,0.000,-0.0693,0.227,0.227,-0.016,0.000,0.038,-21.26,0.00,emergency_stop,13,0,5,0.381,-5.27,1868,10,46.480
391,43.5751,64.793,0.1100,-34.275,-135.133,0.000,-0.0723,0.001,0.001,-0.000,0.000,0.000,-14.66,0.00,emergency_stop,12,0,6,0.385,-5.44,1877,9,46.479
392,43.6923,64.909,0.1111,-34.275,-135.133,0.000,-0.0724,0.000,0.000,-0.000,0.000,0.000,-7.99,0.00,emergency_stop,13,0,5,0.385,-5.45,1888,11,46.480
393,43.8003,65.015,0.1082,-34.276,-135.133,0.000,-0.0724,0.001,0.001,-0.000,0.000,0.000,-1.50,0.00,emergency_stop,13,0,6,0.385,-5.45,1897,9,46.480
394,43.9086,65.126,0.1120,-34.276,-135.132,0.000,-0.0724,0.003,0.003,-0.000,0.000,0.001,-8.22,0.00,emergency_stop,3,0,5,0.384,-5.45,1905,8,46.479
395,44.0182,65.235,0.1082,-34.276,-135.132,0.000,-0.0724,0.002,0.002,-0.000,0.000,0.000,-14.71,0.00,emergency_stop,3,0,5,0.384,-5.45,1915,10,46.479
396,44.1292,65.343,0.1091,-34.276,-135.132,0.000,-0.0725,0.001,0.001,-0.000,0.000,0.000,-21.25,0.00,emergency_stop,3,0,5,0.384,-5.45,1924,9,46.479
397,44.2316,65.449,0.1102,-34.276,-135.132,0.000,-0.0725,0.001,0.001,-0.000,0.000,0.000,-27.87,0.00,emergency_stop,3,0,6,0.384,-5.46,1933,9,46.479
398,44.3465,65.565,0.1121,-34.276,-135.132,0.000,-0.0726,0.001,0.001,-0.000,0.000,0.000,-34.00,0.00,emergency_stop,3,0,6,0.384,-5.46,1942,9,46.479
399,44.4537,65.671,0.1097,-34.276,-135.132,0.000,-0.0727,0.001,0.001,-0.000,0.000,0.000,-27.42,0.00,emergency_stop,13,0,5,0.384,-5.47,1952,10,46.479
400,44.5707,65.789,0.1116,-34.276,-135.132,0.000,-0.0728,0.001,0.001,-0.000,0.000,0.000,-20.72,0.00,emergency_stop,13,0,5,0.384,-5.47,1961,9,46.479
401,44.6810,65.897,0.1117,-34.277,-135.132,0.000,-0.0728,0.001,0.001,-0.000,0.000,0.000,-14.02,0.00,emergency_stop,13,0,6,0.384,-5.47,1971,10,46.479
402,44.7967,66.014,0.1088,-34.277,-135.132,0.000,-0.0728,0.001,0.001,-0.000,0.000,0.000,-20.55,0.00,emergency_stop,3,0,5,0.384,-5.47,1981,10,46.480
403,44.9013,66.118,0.1110,-34.277,-135.132,0.000,-0.0728,0.001,0.001,-0.000,0.000,0.000,-27.21,0.00,emergency_stop,3,0,5,0.384,-5.47,1990,9,46.480
404,45.0215,66.238,0.1121,-34.277,-135.132,0.000,-0.0728,0.001,0.001,-0.000,0.300,0.000,-33.94,0.60,brake,3,0,5,0.384,-5.47,2000,10,46.480
405,45.1271,66.343,0.1099,-34.280,-135.130,0.000,-0.0719,0.054,0.054,-0.004,0.273,0.000,-34.01,0.60,brake,3,0,6,0.382,-5.42,2009,9,46.480
406,45.2340,66.450,0.1086,-34.284,-135.126,0.000,-0.0698,0.052,0.052,-0.004,0.274,0.000,-34.13,0.60,brake,3,0,6,0.378,-5.30,2018,9,46.479
407,45.3416,66.558,0.1100,-34.287,-135.123,0.000,-0.0682,0.038,0.038,-0.003,0.281,0.000,-27.52,0.60,brake,13,0,5,0.375,-5.21,2027,9,46.479
408,45.4598,66.677,0.1121,-34.289,-135.122,0.000,-0.0676,0.020,0.020,-0.001,0.290,0.000,-20.80,0.60,brake,13,0,5,0.374,-5.18,2036,9,46.479
409,45.5569,66.775,0.1084,-34.289,-135.121,0.000,-0.0678,0.006,0.005,-0.000,0.000,0.001,-14.29,0.00,emergency_stop,13,0,5,0.373,-5.19,2045,9,46.478
410,45.6772,66.891,0.1095,-34.288,-135.121,0.000,-0.0681,0.001,0.001,-0.000,0.000,0.000,-7.72,0.00,emergency_stop,13,0,5,0.373,-5.20,2055,10,46.478
411,45.7839,66.999,0.1090,-34.289,-135.121,0.000,-0.0681,0.001,0.001,-0.000,0.000,0.000,-1.18,0.00,emergency_stop,13,0,5,0.373,-5.20,2064,9,46.478
412,45.8953,67.111,0.1090,-34.289,-135.121,0.000,-0.0681,0.003,0.003,-0.000,0.000,0.000,5.35,0.00,emergency_stop,13,0,6,0.373,-5.20,2073,9,46.478
413,46.0056,67.221,0.1094,-34.289,-135.120,0.000,-0.0681,0.002,0.002,-0.000,0.000,0.000,-1.21,0.00,emergency_stop,3,0,5,0.372,-5.20,2082,9,46.477
414,46.1192,67.332,0.1098,-34.289,-135.120,0.000,-0.0681,0.003,0.003,-0.000,0.000,0.000,-7.80,0.00,emergency_stop,3,0,5,0.372,-5.20,2091,9,46.477
415,46.2261,67.441,0.1097,-34.289,-135.120,0.000,-0.0681,0.002,0.002,-0.000,0.000,0.000,-14.38,0.00,emergency_stop,3,0,5,0.372,-5.20,2100,9,46.477
416,46.3406,67.549,0.1080,-34.289,-135.119,0.000,-0.0681,0.001,0.001,-0.000,0.000,0.000,-20.86,0.00,emergency_stop,3,0,3,0.371,-5.20,2109,9,46.477
417,46.4463,67.660,0.1113,-34.289,-135.119,0.000,-0.0681,0.001,0.001,-0.000,0.000,0.000,-27.54,0.00,emergency_stop,2,0,2,0.371,-5.20,2118,9,46.477
418,46.5509,67.768,0.1108,-34.289,-135.119,0.000,-0.0682,0.001,0.001,-0.000,0.000,0.000,-34.19,0.00,emergency_stop,2,0,2,0.371,-5.21,2127,9,46.477
419,46.6614,67.876,0.1093,-34.289,-135.119,0.000,-0.0682,0.000,0.000,-0.000,0.000,0.000,-35.00,0.00,emergency_stop,1,0,1,0.371,-5.21,2136,9,46.477
420,46.7662,67.983,0.1115,-34.289,-135.119,0.000,-0.0682,0.000,0.000,-0.000,0.000,0.000,-35.00,0.00,emergency_stop,1,0,1,0.371,-5.21,2145,9,46.477
421,46.8883,68.102,0.1085,-34.289,-135.119,0.000,-0.0682,0.000,0.000,-0.000,0.000,0.000,-35.00,0.00,emergency_stop,1,1,0,0.371,-5.21,2155,10,46.477
422,46.9942,68.210,0.1095,-34.289,-135.120,0.000,-0.0682,0.000,0.000,-0.000,0.000,0.000,-35.00,0.00,emergency_stop,1,1,0,0.371,-5.21,2164,9,46.477
423,47.1021,68.317,0.1088,-34.289,-135.120,0.000,-0.0682,0.000,0.000,-0.000,0.300,0.000,-35.00,0.60,brake,1,1,0,0.371,-5.21,2173,9,46.477
424,47.2091,68.426,0.1091,-34.291,-135.118,0.000,-0.0674,0.036,0.036,-0.002,0.282,0.000,-35.00,0.60,brake,2,1,0,0.370,-5.16,2182,9,46.477
425,47.3153,68.532,0.1121,-34.293,-135.116,0.000,-0.0664,0.029,0.029,-0.002,0.285,0.000,-34.36,0.60,brake,3,1,0,0.367,-5.10,2191,9,46.476
426,47.4336,68.649,0.1108,-34.293,-135.115,0.000,-0.0662,0.014,0.014,-0.001,0.293,0.000,-34.38,0.60,brake,3,1,0,0.366,-5.09,2201,10,46.475
427,47.5405,68.756,0.1109,-34.291,-135.116,0.000,-0.0677,0.024,0.024,-0.002,0.288,0.000,-34.30,0.60,brake,3,1,0,0.368,-5.18,2210,9,46.475
428,47.6487,68.863,0.1101,-34.287,-135.119,0.000,-0.0705,0.035,0.035,-0.002,0.283,0.000,-34.14,0.60,brake,3,1,0,0.371,-5.34,2219,9,46.475
429,47.7630,68.979,0.1121,-34.283,-135.122,0.000,-0.0733,0.040,0.039,-0.003,0.280,0.000,-33.98,0.60,brake,3,1,0,0.374,-5.50,2229,10,46.475
430,47.8713,69.085,0.1098,-34.280,-135.124,0.000,-0.0758,0.041,0.041,-0.003,0.280,0.000,-35.00,0.60,brake,1,0,1,0.376,-5.65,2238,9,46.475
431,47.9888,69.203,0.1090,-34.278,-135.126,0.000,-0.0781,0.024,0.024,-0.002,0.288,0.000,-35.00,0.60,brake,1,0,1,0.378,-5.77,2248,10,46.475
432,48.0962,69.310,0.1090,-34.276,-135.127,0.000,-0.0799,0.008,0.008,-0.001,0.296,0.000,-28.46,0.60,brake,5,0,5,0.379,-5.88,2257,9,46.475
433,48.2014,69.416,0.1093,-34.274,-135.128,0.000,-0.0811,0.022,0.022,-0.002,0.289,0.000,-21.90,0.60,brake,5,0,5,0.380,-5.95,2266,9,46.475
434,48.3073,69.524,0.1109,-34.274,-135.127,0.000,-0.0817,0.007,0.007,-0.001,0.296,0.000,-15.24,0.60,brake,5,0,5,0.379,-5.98,2275,9,46.474
435,48.4268,69.643,0.1091,-34.273,-135.127,0.000,-0.0821,0.016,0.016,-0.001,0.292,0.000,-21.79,0.60,brake,4,0,5,0.379,-6.00,2285,10,46.473
436,48.5333,69.749,0.1116,-34.271,-135.127,0.000,-0.0828,0.017,0.017,-0.001,0.292,0.000,-15.09,0.60,brake,14,0,2,0.379,-6.04,2294,9,46.472
437,48.6395,69.855,0.1120,-34.270,-135.126,0.000,-0.0834,0.028,0.028,-0.002,1.000,0.000,-8.37,2.80,avoid,14,0,2,0.379,-6.08,2303,9,46.471
438,48.7558,69.972,0.1111,-34.267,-135.126,0.000,-0.0838,0.059,0.059,-0.005,1.000,0.000,-1.70,2.80,avoid,14,0,2,0.378,-6.10,2313,10,46.469
439,48.8617,70.078,0.1109,-34.251,-135.127,0.000,-0.0841,0.270,0.269,-0.023,1.000,0.000,4.95,2.80,avoid,14,0,2,0.380,-6.12,2322,9,46.461
440,48.9826,70.194,0.1091,-34.201,-135.128,0.000,-0.0832,0.596,0.594,-0.049,0.000,0.099,11.49,0.00,emergency_stop,14,0,2,0.382,-6.06,2332,10,46.432
441,49.0854,70.298,0.1090,-34.173,-135.127,0.000,-0.0803,0.002,0.002,-0.000,0.000,0.000,18.03,0.00,emergency_stop,14,0,2,0.382,-5.90,2341,9,46.415
442,49.2016,70.415,0.1099,-34.174,-135.127,0.000,-0.0804,0.003,0.003,-0.000,0.000,0.000,11.44,0.00,emergency_stop,3,0,5,0.381,-5.90,2351,10,46.415
443,49.3069,70.521,0.1092,-34.174,-135.126,0.000,-0.0804,0.004,0.004,-0.000,0.000,0.001,4.88,0.00,emergency_stop,3,0,5,0.381,-5.91,2360,9,46.415
444,49.4119,70.628,0.1120,-34.174,-135.126,0.000,-0.0805,0.004,0.004,-0.000,0.000,0.001,-1.83,0.00,emergency_stop,3,0,5,0.380,-5.91,2369,9,46.414
445,49.5305,70.745,0.1095,-34.174,-135.125,0.000,-0.0805,0.003,0.003,-0.000,0.000,0.000,-8.40,0.00,emergency_stop,4,0,4,0.380,-5.91,2379,10,46.414
446,49.6354,70.852,0.1091,-34.174,-135.125,0.000,-0.0805,0.002,0.002,-0.000,0.000,0.000,-14.95,0.00,emergency_stop,4,0,4,0.380,-5.91,2388,9,46.414
