tick,matlabTime,carlaEventTime,otherActorId,otherActorType,impulseMagnitude,egoXAtImpact,egoYAtImpact,egoYawDegAtImpact
312,34.8903,56.059,116,vehicle.mitsubishi.fusorosa,37.023,-34.421,135.033,-1.02
312,34.8903,56.071,116,vehicle.mitsubishi.fusorosa,37.536,-34.421,135.033,-1.02
312,34.8903,56.082,116,vehicle.mitsubishi.fusorosa,41.747,-34.421,135.033,-1.02
312,34.8904,56.093,116,vehicle.mitsubishi.fusorosa,40.754,-34.420,135.033,-1.02
312,34.8904,56.105,116,vehicle.mitsubishi.fusorosa,37.106,-34.420,135.033,-1.02
312,34.8904,56.117,116,vehicle.mitsubishi.fusorosa,40.708,-34.420,135.033,-1.02
312,34.8905,56.130,116,vehicle.mitsubishi.fusorosa,44.607,-34.420,135.033,-1.02
313,35.0089,56.142,116,vehicle.mitsubishi.fusorosa,37.388,-34.419,135.033,-1.03
313,35.0090,56.155,116,vehicle.mitsubishi.fusorosa,48.819,-34.419,135.033,-1.03
313,35.0092,56.167,116,vehicle.mitsubishi.fusorosa,44.376,-34.419,135.033,-1.03
313,35.0093,56.178,116,vehicle.mitsubishi.fusorosa,36.436,-34.419,135.033,-1.03
313,35.0093,56.190,116,vehicle.mitsubishi.fusorosa,31.671,-34.419,135.033,-1.03
313,35.0093,56.201,116,vehicle.mitsubishi.fusorosa,37.953,-34.419,135.033,-1.03
313,35.0094,56.213,116,vehicle.mitsubishi.fusorosa,43.787,-34.418,135.033,-1.03
313,35.0094,56.226,116,vehicle.mitsubishi.fusorosa,44.169,-34.418,135.033,-1.03
313,35.0094,56.237,116,vehicle.mitsubishi.fusorosa,41.095,-34.418,135.033,-1.03
313,35.0095,56.250,116,vehicle.mitsubishi.fusorosa,45.604,-34.418,135.033,-1.02
314,35.1161,56.262,116,vehicle.mitsubishi.fusorosa,39.179,-34.418,135.033,-1.03
314,35.1162,56.274,116,vehicle.mitsubishi.fusorosa,39.996,-34.417,135.033,-1.02
314,35.1163,56.286,116,vehicle.mitsubishi.fusorosa,39.740,-34.417,135.033,-1.02
314,35.1163,56.297,116,vehicle.mitsubishi.fusorosa,41.857,-34.417,135.033,-1.02
314,35.1164,56.309,116,vehicle.mitsubishi.fusorosa,40.055,-34.417,135.033,-1.01
314,35.1164,56.321,116,vehicle.mitsubishi.fusorosa,42.216,-34.417,135.033,-1.01
314,35.1164,56.333,116,vehicle.mitsubishi.fusorosa,35.158,-34.417,135.033,-1.01
314,35.1165,56.344,116,vehicle.mitsubishi.fusorosa,36.746,-34.416,135.033,-1.01
314,35.1165,56.356,116,vehicle.mitsubishi.fusorosa,42.502,-34.416,135.033,-1.01
315,35.2233,56.368,116,vehicle.mitsubishi.fusorosa,47.870,-34.416,135.033,-1.00
315,35.2234,56.381,116,vehicle.mitsubishi.fusorosa,41.427,-34.416,135.033,-0.99
315,35.2235,56.392,116,vehicle.mitsubishi.fusorosa,41.205,-34.416,135.033,-0.99
315,35.2235,56.404,116,vehicle.mitsubishi.fusorosa,41.725,-34.416,135.033,-0.99
315,35.2235,56.416,116,vehicle.mitsubishi.fusorosa,42.362,-34.416,135.033,-0.99
315,35.2236,56.427,116,vehicle.mitsubishi.fusorosa,43.944,-34.416,135.033,-0.98
315,35.2236,56.439,116,vehicle.mitsubishi.fusorosa,40.431,-34.415,135.033,-0.98
315,35.2236,56.451,116,vehicle.mitsubishi.fusorosa,45.739,-34.415,135.034,-0.98
315,35.2237,56.463,116,vehicle.mitsubishi.fusorosa,43.085,-34.415,135.034,-0.97
316,35.3411,56.475,116,vehicle.mitsubishi.fusorosa,46.787,-34.415,135.034,-0.96
316,35.3413,56.487,116,vehicle.mitsubishi.fusorosa,40.455,-34.415,135.034,-0.95
316,35.3413,56.499,116,vehicle.mitsubishi.fusorosa,42.223,-34.415,135.034,-0.95
316,35.3414,56.510,116,vehicle.mitsubishi.fusorosa,42.856,-34.414,135.034,-0.95
316,35.3414,56.522,116,vehicle.mitsubishi.fusorosa,45.379,-34.414,135.034,-0.94
316,35.3414,56.534,116,vehicle.mitsubishi.fusorosa,38.304,-34.414,135.034,-0.94
316,35.3415,56.545,116,vehicle.mitsubishi.fusorosa,42.601,-34.414,135.034,-0.93
316,35.3415,56.557,116,vehicle.mitsubishi.fusorosa,38.128,-34.414,135.034,-0.92
316,35.3415,56.568,116,vehicle.mitsubishi.fusorosa,37.707,-34.414,135.035,-0.91
316,35.3416,56.581,116,vehicle.mitsubishi.fusorosa,50.464,-34.413,135.035,-0.90
317,35.4451,56.593,116,vehicle.mitsubishi.fusorosa,50.014,-34.413,135.035,-0.89
317,35.4453,56.605,116,vehicle.mitsubishi.fusorosa,45.815,-34.413,135.035,-0.89
317,35.4454,56.616,116,vehicle.mitsubishi.fusorosa,41.620,-34.413,135.035,-0.88
317,35.4454,56.629,116,vehicle.mitsubishi.fusorosa,45.416,-34.413,135.035,-0.87
317,35.4454,56.640,116,vehicle.mitsubishi.fusorosa,41.031,-34.412,135.035,-0.86
317,35.4455,56.651,116,vehicle.mitsubishi.fusorosa,43.094,-34.412,135.036,-0.85
317,35.4455,56.663,116,vehicle.mitsubishi.fusorosa,38.663,-34.412,135.036,-0.82
317,35.4455,56.674,116,vehicle.mitsubishi.fusorosa,45.736,-34.411,135.036,-0.81
317,35.4456,56.686,116,vehicle.mitsubishi.fusorosa,46.526,-34.411,135.037,-0.78
318,35.5374,56.698,116,vehicle.mitsubishi.fusorosa,41.404,-34.410,135.037,-0.75
318,35.5376,56.710,116,vehicle.mitsubishi.fusorosa,46.782,-34.410,135.038,-0.72
318,35.5376,56.721,116,vehicle.mitsubishi.fusorosa,46.398,-34.409,135.038,-0.68
318,35.5376,56.733,116,vehicle.mitsubishi.fusorosa,43.504,-34.407,135.039,-0.64
318,35.5377,56.745,116,vehicle.mitsubishi.fusorosa,41.463,-34.406,135.040,-0.60
318,35.5377,56.756,116,vehicle.mitsubishi.fusorosa,45.316,-34.405,135.041,-0.55
318,35.5377,56.768,116,vehicle.mitsubishi.fusorosa,43.952,-34.404,135.042,-0.49
319,35.6593,56.781,116,vehicle.mitsubishi.fusorosa,52.477,-34.402,135.044,-0.43
319,35.6597,56.794,116,vehicle.mitsubishi.fusorosa,52.035,-34.400,135.045,-0.35
319,35.6598,56.806,116,vehicle.mitsubishi.fusorosa,56.233,-34.398,135.047,-0.26
319,35.6598,56.818,116,vehicle.mitsubishi.fusorosa,50.803,-34.396,135.049,-0.18
319,35.6599,56.829,116,vehicle.mitsubishi.fusorosa,45.884,-34.393,135.052,-0.09
319,35.6599,56.842,116,vehicle.mitsubishi.fusorosa,50.321,-34.390,135.054,0.01
319,35.6599,56.853,116,vehicle.mitsubishi.fusorosa,41.163,-34.387,135.056,0.12
319,35.6600,56.864,116,vehicle.mitsubishi.fusorosa,43.399,-34.384,135.059,0.24
319,35.6600,56.876,116,vehicle.mitsubishi.fusorosa,55.271,-34.381,135.061,0.36
319,35.6600,56.887,116,vehicle.mitsubishi.fusorosa,47.908,-34.377,135.064,0.49
319,35.6600,56.900,116,vehicle.mitsubishi.fusorosa,42.686,-34.373,135.067,0.63
320,35.7654,56.912,116,vehicle.mitsubishi.fusorosa,59.559,-34.369,135.071,0.78
320,35.7656,56.924,116,vehicle.mitsubishi.fusorosa,81.965,-34.364,135.075,0.95
320,35.7656,56.936,116,vehicle.mitsubishi.fusorosa,40.930,-34.359,135.079,1.13
320,35.7656,56.948,116,vehicle.mitsubishi.fusorosa,53.533,-34.353,135.083,1.31
320,35.7657,56.960,116,vehicle.mitsubishi.fusorosa,50.921,-34.348,135.087,1.51
320,35.7657,56.971,116,vehicle.mitsubishi.fusorosa,56.071,-34.342,135.092,1.71
320,35.7657,56.983,116,vehicle.mitsubishi.fusorosa,42.808,-34.336,135.097,1.91
320,35.7658,56.995,116,vehicle.mitsubishi.fusorosa,56.802,-34.330,135.102,2.13
320,35.7658,57.007,116,vehicle.mitsubishi.fusorosa,55.636,-34.323,135.107,2.32
321,35.8709,57.019,116,vehicle.mitsubishi.fusorosa,45.297,-34.316,135.112,2.51
321,35.8711,57.030,116,vehicle.mitsubishi.fusorosa,104.391,-34.310,135.118,2.67
321,35.8711,57.042,116,vehicle.mitsubishi.fusorosa,55.872,-34.305,135.122,2.82
321,35.8711,57.053,116,vehicle.mitsubishi.fusorosa,33.182,-34.302,135.125,2.99
321,35.8712,57.065,116,vehicle.mitsubishi.fusorosa,33.080,-34.300,135.129,3.15
321,35.8712,57.076,116,vehicle.mitsubishi.fusorosa,34.638,-34.298,135.132,3.26
321,35.8712,57.088,116,vehicle.mitsubishi.fusorosa,42.540,-34.298,135.134,3.29
321,35.8713,57.100,116,vehicle.mitsubishi.fusorosa,39.839,-34.298,135.134,3.29
321,35.8713,57.112,116,vehicle.mitsubishi.fusorosa,42.697,-34.298,135.134,3.29
322,35.9921,57.125,116,vehicle.mitsubishi.fusorosa,42.319,-34.299,135.134,3.29
322,35.9923,57.137,116,vehicle.mitsubishi.fusorosa,39.977,-34.299,135.134,3.30
322,35.9924,57.149,116,vehicle.mitsubishi.fusorosa,39.051,-34.299,135.134,3.30
322,35.9925,57.161,116,vehicle.mitsubishi.fusorosa,41.860,-34.299,135.134,3.30
322,35.9925,57.173,116,vehicle.mitsubishi.fusorosa,39.649,-34.299,135.134,3.30
322,35.9926,57.184,116,vehicle.mitsubishi.fusorosa,39.494,-34.299,135.133,3.30
322,35.9926,57.197,116,vehicle.mitsubishi.fusorosa,41.535,-34.299,135.133,3.30
322,35.9926,57.208,116,vehicle.mitsubishi.fusorosa,40.616,-34.299,135.133,3.30
322,35.9927,57.220,116,vehicle.mitsubishi.fusorosa,41.862,-34.299,135.133,3.30
322,35.9927,57.232,116,vehicle.mitsubishi.fusorosa,41.630,-34.299,135.133,3.30
323,36.0988,57.245,116,vehicle.mitsubishi.fusorosa,41.989,-34.299,135.133,3.29
323,36.0990,57.256,116,vehicle.mitsubishi.fusorosa,41.689,-34.299,135.133,3.29
323,36.0990,57.267,116,vehicle.mitsubishi.fusorosa,38.452,-34.299,135.133,3.29
323,36.0991,57.279,116,vehicle.mitsubishi.fusorosa,40.575,-34.299,135.133,3.29
323,36.0991,57.291,116,vehicle.mitsubishi.fusorosa,42.460,-34.299,135.133,3.29
323,36.0991,57.303,116,vehicle.mitsubishi.fusorosa,41.202,-34.299,135.133,3.29
323,36.0992,57.314,116,vehicle.mitsubishi.fusorosa,39.920,-34.299,135.133,3.29
323,36.0992,57.327,116,vehicle.mitsubishi.fusorosa,43.630,-34.299,135.133,3.29
323,36.0992,57.339,116,vehicle.mitsubishi.fusorosa,45.140,-34.299,135.133,3.29
324,36.2092,57.351,116,vehicle.mitsubishi.fusorosa,42.274,-34.299,135.133,3.29
324,36.2093,57.363,116,vehicle.mitsubishi.fusorosa,42.586,-34.299,135.133,3.29
324,36.2094,57.375,116,vehicle.mitsubishi.fusorosa,42.215,-34.299,135.133,3.29
324,36.2094,57.386,116,vehicle.mitsubishi.fusorosa,40.999,-34.299,135.133,3.29
324,36.2094,57.397,116,vehicle.mitsubishi.fusorosa,40.634,-34.299,135.133,3.29
324,36.2095,57.410,116,vehicle.mitsubishi.fusorosa,44.230,-34.299,135.133,3.29
324,36.2095,57.422,116,vehicle.mitsubishi.fusorosa,42.170,-34.299,135.133,3.29
324,36.2095,57.433,116,vehicle.mitsubishi.fusorosa,41.131,-34.299,135.133,3.29
324,36.2096,57.445,116,vehicle.mitsubishi.fusorosa,43.039,-34.299,135.133,3.29
325,36.3121,57.458,116,vehicle.mitsubishi.fusorosa,45.375,-34.299,135.133,3.29
325,36.3123,57.471,116,vehicle.mitsubishi.fusorosa,47.177,-34.299,135.133,3.29
325,36.3123,57.483,116,vehicle.mitsubishi.fusorosa,43.589,-34.299,135.133,3.29
325,36.3123,57.494,116,vehicle.mitsubishi.fusorosa,41.504,-34.299,135.133,3.29
325,36.3124,57.506,116,vehicle.mitsubishi.fusorosa,40.313,-34.299,135.133,3.29
325,36.3124,57.517,116,vehicle.mitsubishi.fusorosa,41.184,-34.299,135.133,3.29
325,36.3124,57.529,116,vehicle.mitsubishi.fusorosa,41.540,-34.299,135.133,3.29
325,36.3125,57.540,116,vehicle.mitsubishi.fusorosa,40.183,-34.299,135.133,3.29
325,36.3125,57.552,116,vehicle.mitsubishi.fusorosa,42.159,-34.299,135.133,3.29
326,36.4197,57.565,116,vehicle.mitsubishi.fusorosa,46.633,-34.299,135.133,3.29
326,36.4199,57.578,116,vehicle.mitsubishi.fusorosa,49.045,-34.299,135.133,3.29
326,36.4199,57.589,116,vehicle.mitsubishi.fusorosa,42.435,-34.299,135.134,3.29
326,36.4199,57.601,116,vehicle.mitsubishi.fusorosa,40.361,-34.299,135.134,3.29
326,36.4200,57.612,116,vehicle.mitsubishi.fusorosa,41.223,-34.299,135.134,3.29
326,36.4200,57.625,116,vehicle.mitsubishi.fusorosa,45.149,-34.299,135.134,3.29
326,36.4200,57.636,116,vehicle.mitsubishi.fusorosa,40.875,-34.299,135.134,3.29
326,36.4201,57.648,116,vehicle.mitsubishi.fusorosa,41.396,-34.299,135.134,3.29
326,36.4201,57.660,116,vehicle.mitsubishi.fusorosa,42.540,-34.299,135.134,3.29
327,36.5386,57.672,116,vehicle.mitsubishi.fusorosa,42.342,-34.299,135.134,3.29
327,36.5388,57.684,116,vehicle.mitsubishi.fusorosa,46.997,-34.299,135.134,3.29
327,36.5388,57.696,116,vehicle.mitsubishi.fusorosa,43.353,-34.299,135.134,3.29
327,36.5388,57.708,116,vehicle.mitsubishi.fusorosa,44.412,-34.299,135.134,3.29
327,36.5389,57.720,116,vehicle.mitsubishi.fusorosa,41.531,-34.299,135.134,3.29
327,36.5389,57.732,116,vehicle.mitsubishi.fusorosa,44.169,-34.299,135.134,3.29
327,36.5389,57.743,116,vehicle.mitsubishi.fusorosa,40.580,-34.299,135.134,3.29
327,36.5390,57.755,116,vehicle.mitsubishi.fusorosa,40.596,-34.299,135.134,3.29
327,36.5390,57.766,116,vehicle.mitsubishi.fusorosa,40.719,-34.299,135.134,3.29
327,36.5391,57.778,116,vehicle.mitsubishi.fusorosa,42.318,-34.299,135.134,3.29
328,36.6418,57.790,116,vehicle.mitsubishi.fusorosa,43.868,-34.299,135.134,3.29
328,36.6419,57.802,116,vehicle.mitsubishi.fusorosa,45.717,-34.299,135.134,3.29
328,36.6419,57.813,116,vehicle.mitsubishi.fusorosa,40.027,-34.299,135.134,3.29
328,36.6420,57.826,116,vehicle.mitsubishi.fusorosa,43.646,-34.300,135.134,3.29
328,36.6420,57.837,116,vehicle.mitsubishi.fusorosa,42.026,-34.300,135.134,3.29
328,36.6420,57.849,116,vehicle.mitsubishi.fusorosa,41.770,-34.300,135.134,3.29
328,36.6421,57.860,116,vehicle.mitsubishi.fusorosa,40.378,-34.300,135.134,3.29
328,36.6421,57.872,116,vehicle.mitsubishi.fusorosa,42.183,-34.300,135.134,3.29
328,36.6421,57.883,116,vehicle.mitsubishi.fusorosa,41.683,-34.300,135.134,3.29
329,36.7578,57.895,116,vehicle.mitsubishi.fusorosa,42.904,-34.300,135.134,3.29
329,36.7580,57.908,116,vehicle.mitsubishi.fusorosa,45.911,-34.300,135.134,3.29
329,36.7580,57.919,116,vehicle.mitsubishi.fusorosa,41.333,-34.300,135.134,3.29
329,36.7580,57.930,116,vehicle.mitsubishi.fusorosa,40.439,-34.300,135.134,3.29
329,36.7581,57.942,116,vehicle.mitsubishi.fusorosa,41.017,-34.300,135.134,3.29
329,36.7581,57.954,116,vehicle.mitsubishi.fusorosa,42.408,-34.300,135.134,3.29
329,36.7581,57.965,116,vehicle.mitsubishi.fusorosa,40.582,-34.300,135.134,3.29
329,36.7582,57.976,116,vehicle.mitsubishi.fusorosa,40.316,-34.300,135.134,3.29
329,36.7582,57.987,116,vehicle.mitsubishi.fusorosa,39.987,-34.300,135.134,3.29
329,36.7582,58.000,116,vehicle.mitsubishi.fusorosa,43.338,-34.300,135.134,3.29
330,36.8616,58.011,116,vehicle.mitsubishi.fusorosa,42.238,-34.300,135.134,3.29
330,36.8617,58.023,116,vehicle.mitsubishi.fusorosa,43.805,-34.300,135.134,3.29
330,36.8618,58.034,116,vehicle.mitsubishi.fusorosa,40.205,-34.300,135.134,3.29
330,36.8618,58.046,116,vehicle.mitsubishi.fusorosa,43.248,-34.300,135.133,3.29
330,36.8618,58.058,116,vehicle.mitsubishi.fusorosa,41.137,-34.300,135.133,3.29
330,36.8619,58.069,116,vehicle.mitsubishi.fusorosa,40.117,-34.300,135.133,3.29
330,36.8619,58.080,116,vehicle.mitsubishi.fusorosa,41.768,-34.300,135.133,3.29
330,36.8619,58.092,116,vehicle.mitsubishi.fusorosa,41.547,-34.300,135.133,3.29
330,36.8620,58.103,116,vehicle.mitsubishi.fusorosa,40.923,-34.300,135.133,3.29
331,36.9798,58.115,116,vehicle.mitsubishi.fusorosa,41.688,-34.300,135.133,3.29
331,36.9799,58.127,116,vehicle.mitsubishi.fusorosa,45.668,-34.300,135.133,3.29
331,36.9800,58.139,116,vehicle.mitsubishi.fusorosa,41.493,-34.300,135.133,3.29
331,36.9800,58.150,116,vehicle.mitsubishi.fusorosa,40.623,-34.300,135.133,3.29
331,36.9800,58.162,116,vehicle.mitsubishi.fusorosa,41.496,-34.300,135.133,3.29
331,36.9801,58.173,116,vehicle.mitsubishi.fusorosa,41.637,-34.300,135.133,3.29
331,36.9801,58.185,116,vehicle.mitsubishi.fusorosa,42.981,-34.300,135.133,3.29
331,36.9801,58.196,116,vehicle.mitsubishi.fusorosa,40.643,-34.300,135.133,3.29
331,36.9802,58.208,116,vehicle.mitsubishi.fusorosa,40.785,-34.300,135.133,3.29
331,36.9802,58.220,116,vehicle.mitsubishi.fusorosa,42.962,-34.300,135.133,3.29
332,37.0874,58.232,116,vehicle.mitsubishi.fusorosa,42.300,-34.300,135.133,3.29
332,37.0876,58.244,116,vehicle.mitsubishi.fusorosa,47.120,-34.300,135.133,3.29
332,37.0876,58.255,116,vehicle.mitsubishi.fusorosa,39.728,-34.300,135.133,3.29
332,37.0877,58.267,116,vehicle.mitsubishi.fusorosa,40.428,-34.300,135.133,3.29
332,37.0877,58.278,116,vehicle.mitsubishi.fusorosa,41.631,-34.300,135.133,3.29
332,37.0878,58.290,116,vehicle.mitsubishi.fusorosa,42.497,-34.300,135.133,3.29
332,37.0878,58.302,116,vehicle.mitsubishi.fusorosa,41.315,-34.300,135.133,3.29
332,37.0878,58.313,116,vehicle.mitsubishi.fusorosa,42.437,-34.300,135.133,3.29
332,37.0879,58.327,116,vehicle.mitsubishi.fusorosa,47.462,-34.300,135.133,3.29
333,37.1948,58.339,116,vehicle.mitsubishi.fusorosa,45.713,-34.300,135.133,3.29
333,37.1949,58.352,116,vehicle.mitsubishi.fusorosa,46.003,-34.300,135.133,3.29
333,37.1950,58.364,116,vehicle.mitsubishi.fusorosa,42.481,-34.300,135.133,3.29
333,37.1950,58.375,116,vehicle.mitsubishi.fusorosa,41.516,-34.300,135.133,3.29
333,37.1951,58.387,116,vehicle.mitsubishi.fusorosa,41.441,-34.300,135.133,3.29
333,37.1952,58.398,116,vehicle.mitsubishi.fusorosa,41.236,-34.300,135.133,3.29
333,37.1952,58.411,116,vehicle.mitsubishi.fusorosa,44.455,-34.300,135.133,3.29
333,37.1953,58.423,116,vehicle.mitsubishi.fusorosa,45.010,-34.300,135.133,3.29
333,37.1953,58.435,116,vehicle.mitsubishi.fusorosa,43.777,-34.300,135.133,3.29
334,37.2985,58.447,116,vehicle.mitsubishi.fusorosa,43.172,-34.300,135.133,3.30
334,37.2987,58.459,116,vehicle.mitsubishi.fusorosa,42.600,-34.300,135.133,3.30
334,37.2988,58.470,116,vehicle.mitsubishi.fusorosa,40.530,-34.300,135.133,3.30
334,37.2988,58.481,116,vehicle.mitsubishi.fusorosa,40.505,-34.300,135.133,3.30
334,37.2988,58.493,116,vehicle.mitsubishi.fusorosa,41.058,-34.300,135.133,3.30
334,37.2989,58.504,116,vehicle.mitsubishi.fusorosa,40.553,-34.300,135.133,3.30
334,37.2989,58.515,116,vehicle.mitsubishi.fusorosa,40.462,-34.300,135.133,3.30
334,37.2989,58.527,116,vehicle.mitsubishi.fusorosa,40.863,-34.300,135.133,3.30
334,37.2990,58.539,116,vehicle.mitsubishi.fusorosa,44.033,-34.300,135.133,3.30
335,37.4153,58.551,116,vehicle.mitsubishi.fusorosa,44.703,-34.300,135.133,3.30
335,37.4154,58.563,116,vehicle.mitsubishi.fusorosa,49.432,-34.301,135.133,3.29
335,37.4155,58.576,116,vehicle.mitsubishi.fusorosa,57.391,-34.301,135.133,3.29
335,37.4155,58.588,116,vehicle.mitsubishi.fusorosa,50.445,-34.302,135.133,3.29
335,37.4155,58.599,116,vehicle.mitsubishi.fusorosa,50.895,-34.302,135.132,3.29
335,37.4156,58.611,116,vehicle.mitsubishi.fusorosa,47.721,-34.303,135.132,3.28
335,37.4156,58.622,116,vehicle.mitsubishi.fusorosa,48.089,-34.304,135.132,3.27
335,37.4156,58.633,116,vehicle.mitsubishi.fusorosa,48.667,-34.304,135.131,3.26
335,37.4157,58.645,116,vehicle.mitsubishi.fusorosa,49.810,-34.305,135.131,3.26
335,37.4157,58.657,116,vehicle.mitsubishi.fusorosa,50.808,-34.306,135.131,3.25
336,37.5213,58.669,116,vehicle.mitsubishi.fusorosa,51.569,-34.307,135.130,3.23
336,37.5215,58.681,116,vehicle.mitsubishi.fusorosa,54.501,-34.308,135.130,3.22
336,37.5215,58.692,116,vehicle.mitsubishi.fusorosa,49.994,-34.309,135.129,3.21
336,37.5216,58.704,116,vehicle.mitsubishi.fusorosa,50.612,-34.309,135.129,3.20
336,37.5216,58.716,116,vehicle.mitsubishi.fusorosa,49.676,-34.310,135.128,3.19
336,37.5217,58.727,116,vehicle.mitsubishi.fusorosa,50.649,-34.311,135.128,3.18
336,37.5217,58.739,116,vehicle.mitsubishi.fusorosa,49.935,-34.312,135.128,3.17
336,37.5217,58.750,116,vehicle.mitsubishi.fusorosa,48.541,-34.312,135.127,3.15
336,37.5218,58.763,116,vehicle.mitsubishi.fusorosa,53.826,-34.313,135.127,3.14
337,37.6283,58.774,116,vehicle.mitsubishi.fusorosa,50.889,-34.314,135.126,3.13
337,37.6284,58.786,116,vehicle.mitsubishi.fusorosa,59.200,-34.315,135.126,3.12
337,37.6284,58.798,116,vehicle.mitsubishi.fusorosa,49.155,-34.315,135.126,3.11
337,37.6285,58.809,116,vehicle.mitsubishi.fusorosa,49.141,-34.316,135.125,3.10
337,37.6285,58.820,116,vehicle.mitsubishi.fusorosa,48.231,-34.316,135.125,3.09
337,37.6286,58.832,116,vehicle.mitsubishi.fusorosa,50.947,-34.317,135.125,3.08
337,37.6286,58.843,116,vehicle.mitsubishi.fusorosa,48.940,-34.317,135.124,3.07
337,37.6286,58.855,116,vehicle.mitsubishi.fusorosa,49.630,-34.318,135.124,3.06
337,37.6287,58.869,116,vehicle.mitsubishi.fusorosa,58.880,-34.318,135.124,3.05
338,37.7442,58.880,116,vehicle.mitsubishi.fusorosa,51.159,-34.319,135.123,3.04
338,37.7443,58.892,116,vehicle.mitsubishi.fusorosa,58.759,-34.319,135.123,3.04
338,37.7444,58.904,116,vehicle.mitsubishi.fusorosa,50.355,-34.319,135.123,3.03
338,37.7444,58.915,116,vehicle.mitsubishi.fusorosa,49.099,-34.320,135.123,3.02
338,37.7444,58.926,116,vehicle.mitsubishi.fusorosa,48.656,-34.320,135.122,3.02
338,37.7445,58.938,116,vehicle.mitsubishi.fusorosa,48.185,-34.320,135.122,3.01
338,37.7445,58.949,116,vehicle.mitsubishi.fusorosa,50.179,-34.321,135.122,3.01
338,37.7445,58.961,116,vehicle.mitsubishi.fusorosa,51.672,-34.321,135.122,3.01
338,37.7446,58.973,116,vehicle.mitsubishi.fusorosa,50.493,-34.321,135.122,3.00
338,37.7446,58.984,116,vehicle.mitsubishi.fusorosa,50.166,-34.321,135.122,3.00
339,37.8464,58.997,116,vehicle.mitsubishi.fusorosa,54.258,-34.322,135.121,3.00
339,37.8465,59.009,116,vehicle.mitsubishi.fusorosa,58.460,-34.322,135.121,3.00
339,37.8466,59.020,116,vehicle.mitsubishi.fusorosa,48.301,-34.322,135.121,3.00
339,37.8466,59.032,116,vehicle.mitsubishi.fusorosa,50.757,-34.322,135.121,3.00
339,37.8466,59.043,116,vehicle.mitsubishi.fusorosa,49.509,-34.322,135.121,3.00
339,37.8467,59.054,116,vehicle.mitsubishi.fusorosa,49.077,-34.322,135.121,3.00
339,37.8467,59.066,116,vehicle.mitsubishi.fusorosa,43.623,-34.322,135.121,3.00
339,37.8468,59.077,116,vehicle.mitsubishi.fusorosa,44.936,-34.322,135.121,3.01
340,37.9510,59.089,116,vehicle.mitsubishi.fusorosa,45.971,-34.322,135.121,3.01
340,37.9512,59.101,116,vehicle.mitsubishi.fusorosa,46.188,-34.322,135.121,3.01
340,37.9512,59.113,116,vehicle.mitsubishi.fusorosa,52.234,-34.322,135.121,3.01
340,37.9513,59.123,116,vehicle.mitsubishi.fusorosa,41.557,-34.323,135.121,3.02
340,37.9513,59.135,116,vehicle.mitsubishi.fusorosa,48.602,-34.323,135.121,3.02
340,37.9513,59.147,116,vehicle.mitsubishi.fusorosa,46.153,-34.322,135.121,3.03
340,37.9514,59.159,116,vehicle.mitsubishi.fusorosa,46.366,-34.322,135.121,3.04
340,37.9514,59.171,116,vehicle.mitsubishi.fusorosa,40.080,-34.322,135.121,3.05
340,37.9514,59.182,116,vehicle.mitsubishi.fusorosa,44.797,-34.322,135.121,3.06
341,38.0675,59.195,116,vehicle.mitsubishi.fusorosa,49.144,-34.322,135.121,3.06
341,38.0676,59.206,116,vehicle.mitsubishi.fusorosa,49.247,-34.322,135.121,3.07
341,38.0677,59.218,116,vehicle.mitsubishi.fusorosa,49.856,-34.322,135.121,3.09
341,38.0677,59.230,116,vehicle.mitsubishi.fusorosa,45.892,-34.322,135.122,3.10
341,38.0677,59.241,116,vehicle.mitsubishi.fusorosa,47.563,-34.321,135.122,3.10
341,38.0678,59.253,116,vehicle.mitsubishi.fusorosa,39.909,-34.321,135.122,3.11
341,38.0678,59.265,116,vehicle.mitsubishi.fusorosa,45.718,-34.321,135.122,3.12
341,38.0678,59.276,116,vehicle.mitsubishi.fusorosa,50.154,-34.321,135.122,3.13
341,38.0679,59.287,116,vehicle.mitsubishi.fusorosa,50.391,-34.321,135.122,3.14
341,38.0679,59.298,116,vehicle.mitsubishi.fusorosa,43.406,-34.320,135.122,3.14
342,38.1745,59.311,116,vehicle.mitsubishi.fusorosa,52.356,-34.320,135.122,3.15
342,38.1746,59.323,116,vehicle.mitsubishi.fusorosa,37.867,-34.320,135.122,3.16
342,38.1747,59.335,116,vehicle.mitsubishi.fusorosa,43.223,-34.320,135.122,3.17
342,38.1747,59.346,116,vehicle.mitsubishi.fusorosa,42.767,-34.319,135.123,3.18
342,38.1747,59.358,116,vehicle.mitsubishi.fusorosa,38.480,-34.319,135.123,3.19
342,38.1748,59.369,116,vehicle.mitsubishi.fusorosa,45.119,-34.319,135.123,3.20
342,38.1748,59.381,116,vehicle.mitsubishi.fusorosa,42.325,-34.318,135.123,3.21
342,38.1750,59.393,116,vehicle.mitsubishi.fusorosa,44.753,-34.318,135.123,3.22
342,38.1750,59.405,116,vehicle.mitsubishi.fusorosa,51.860,-34.318,135.123,3.22
343,38.2932,59.417,116,vehicle.mitsubishi.fusorosa,42.633,-34.317,135.123,3.24
343,38.2933,59.429,116,vehicle.mitsubishi.fusorosa,40.297,-34.317,135.123,3.24
343,38.2933,59.441,116,vehicle.mitsubishi.fusorosa,38.919,-34.317,135.123,3.24
