tick,timestamp,actorId,actorType,impulseMagnitude,egoX,egoY,egoYawDeg
168,441.920335728675,158,vehicle.mitsubishi.fusorosa,49.8081161252957,-40.0493316650391,134.786163330078,9.6519193649292
168,441.936431728303,158,vehicle.mitsubishi.fusorosa,35.4526187541996,-40.0486335754395,134.786224365234,9.65148830413818
169,441.951062928885,158,vehicle.mitsubishi.fusorosa,18.1198973069936,-40.0478668212891,134.786163330078,9.65102481842041
169,441.966460928321,158,vehicle.mitsubishi.fusorosa,19.7267242336606,-40.0476913452148,134.786346435547,9.63785839080811
169,441.980134628713,158,vehicle.mitsubishi.fusorosa,513.713322884448,-40.0481910705566,134.786407470703,9.61068820953369
169,441.994314428419,158,vehicle.mitsubishi.fusorosa,21.3151200119421,-40.0545654296875,134.78678894043,9.36828994750977
169,442.008689630777,158,vehicle.mitsubishi.fusorosa,33.446083235088,-40.0614433288574,134.785751342773,9.22336101531982
169,442.022330731153,158,vehicle.mitsubishi.fusorosa,31.5539790378361,-40.0688934326172,134.783966064453,9.09436988830566
169,442.037890531123,158,vehicle.mitsubishi.fusorosa,35.1749155012751,-40.0761260986328,134.781845092773,8.97621917724609
170,442.05222972855,158,vehicle.mitsubishi.fusorosa,29.0323070685576,-40.0846557617188,134.779159545898,8.84363555908203
170,442.066560029984,158,vehicle.mitsubishi.fusorosa,440.623950083347,-40.0927772521973,134.776580810547,8.72538948059082
170,442.081044629216,158,vehicle.mitsubishi.fusorosa,32.182245650904,-40.1059761047363,134.774795532227,8.44099235534668
170,442.094835430384,158,vehicle.mitsubishi.fusorosa,35.5776259830691,-40.1194152832031,134.772155761719,8.2478666305542
170,442.108308129013,158,vehicle.mitsubishi.fusorosa,38.2111450351923,-40.1321258544922,134.769317626953,8.09572792053223
170,442.123331230134,158,vehicle.mitsubishi.fusorosa,26.5437579441935,-40.144603729248,134.766326904297,7.95839357376099
170,442.137151829898,158,vehicle.mitsubishi.fusorosa,27.2155806634889,-40.1585922241211,134.762786865234,7.8139500617981
170,442.151948530227,158,vehicle.mitsubishi.fusorosa,24.6564946635394,-40.1716918945312,134.759384155273,7.68341875076294
171,442.167046729475,158,vehicle.mitsubishi.fusorosa,34.0005740080657,-40.1858940124512,134.755554199219,7.54542398452759
171,442.182931430638,158,vehicle.mitsubishi.fusorosa,432.030811907399,-40.1976203918457,134.752334594727,7.44381475448608
171,442.196056131274,158,vehicle.mitsubishi.fusorosa,49.2789791248899,-40.2099685668945,134.751251220703,7.18510770797729
171,442.208778731525,158,vehicle.mitsubishi.fusorosa,51.8019027761659,-40.2163963317871,134.750549316406,7.06759452819824
171,442.22140512988,158,vehicle.mitsubishi.fusorosa,38.2754931996202,-40.21875,134.750183105469,6.99103116989136
171,442.233372829854,158,vehicle.mitsubishi.fusorosa,19.229109715755,-40.2185554504395,134.750091552734,6.98253488540649
171,442.2453937307,158,vehicle.mitsubishi.fusorosa,20.9703696456022,-40.218433380127,134.750137329102,6.98065090179443
171,442.258337728679,158,vehicle.mitsubishi.fusorosa,22.9821256270078,-40.2183876037598,134.750228881836,6.97884607315063
172,442.270927030593,158,vehicle.mitsubishi.fusorosa,24.1784419436335,-40.2184143066406,134.750305175781,6.97700262069702
172,442.283144928515,158,vehicle.mitsubishi.fusorosa,265.952037838052,-40.2184982299805,134.750305175781,6.97524166107178
172,442.295346029103,158,vehicle.mitsubishi.fusorosa,46.6317689732014,-40.2188301086426,134.750747680664,6.9681224822998
172,442.308087930083,158,vehicle.mitsubishi.fusorosa,30.4000692901854,-40.2190780639648,134.750762939453,6.96632194519043
172,442.320802129805,158,vehicle.mitsubishi.fusorosa,29.6391018842616,-40.2193183898926,134.750686645508,6.96518516540527
172,442.332989931107,158,vehicle.mitsubishi.fusorosa,29.7068821986116,-40.2195434570312,134.750625610352,6.96408939361572
172,442.344851631671,158,vehicle.mitsubishi.fusorosa,29.2217988039986,-40.2197494506836,134.750549316406,6.96302461624146
172,442.357521928847,158,vehicle.mitsubishi.fusorosa,34.4957820313768,-40.2199363708496,134.750457763672,6.96214294433594
172,442.370905030519,158,vehicle.mitsubishi.fusorosa,31.2670802036645,-40.2201347351074,134.750381469727,6.96105480194092
173,442.384817928076,158,vehicle.mitsubishi.fusorosa,45.6496307916088,-40.220386505127,134.750350952148,6.96018981933594
173,442.396793231368,158,vehicle.mitsubishi.fusorosa,262.048280928683,-40.2207298278809,134.750350952148,6.96027994155884
173,442.409580528736,158,vehicle.mitsubishi.fusorosa,315.658717029222,-40.221492767334,134.751007080078,6.95856285095215
173,442.421194128692,158,vehicle.mitsubishi.fusorosa,17.3948553569864,-40.2214050292969,134.74951171875,6.95148992538452
173,442.43344892934,158,vehicle.mitsubishi.fusorosa,30.5446010277798,-40.221435546875,134.749298095703,6.95077657699585
173,442.445500731468,158,vehicle.mitsubishi.fusorosa,31.0183856809349,-40.2215385437012,134.749237060547,6.9501838684082
173,442.457456931472,158,vehicle.mitsubishi.fusorosa,31.6591284135788,-40.2216796875,134.749160766602,6.94984292984009
173,442.470265131444,158,vehicle.mitsubishi.fusorosa,33.8895530142223,-40.221851348877,134.749099731445,6.94971799850464
173,442.482651229948,158,vehicle.mitsubishi.fusorosa,70.5380258131618,-40.2220687866211,134.7490234375,6.94983100891113
174,442.494990129024,158,vehicle.mitsubishi.fusorosa,35.3280844708601,-40.2222061157227,134.748764038086,6.94871282577515
174,442.507415231317,158,vehicle.mitsubishi.fusorosa,474.280979059633,-40.2223663330078,134.748626708984,6.94837617874146
174,442.519485529512,158,vehicle.mitsubishi.fusorosa,42.6689738785366,-40.2224235534668,134.748397827148,6.94167327880859
174,442.53145242855,158,vehicle.mitsubishi.fusorosa,38.3230055858437,-40.2224960327148,134.748458862305,6.94149732589722
174,442.543086130172,158,vehicle.mitsubishi.fusorosa,38.1248325949022,-40.2225952148438,134.748519897461,6.94145917892456
174,442.555836029351,158,vehicle.mitsubishi.fusorosa,40.8515698327645,-40.2227096557617,134.748611450195,6.94153451919556
174,442.569331731647,158,vehicle.mitsubishi.fusorosa,43.6543214791785,-40.2228546142578,134.74870300293,6.94170522689819
174,442.582040429115,158,vehicle.mitsubishi.fusorosa,42.9756490145252,-40.2230072021484,134.748840332031,6.94193553924561
175,442.595183029771,158,vehicle.mitsubishi.fusorosa,42.8644859985889,-40.2231521606445,134.748962402344,6.94213342666626
175,442.608944930136,158,vehicle.mitsubishi.fusorosa,349.622583476943,-40.2233123779297,134.749130249023,6.94235706329346
175,442.621859230101,158,vehicle.mitsubishi.fusorosa,42.6324155999476,-40.2238349914551,134.750595092773,6.94276094436646
175,442.633516028523,158,vehicle.mitsubishi.fusorosa,40.0577012680957,-40.2239799499512,134.750869750977,6.94322347640991
175,442.645463630557,158,vehicle.mitsubishi.fusorosa,39.0757560534288,-40.2241134643555,134.751037597656,6.94318914413452
175,442.657109230757,158,vehicle.mitsubishi.fusorosa,38.7981630089969,-40.224250793457,134.751205444336,6.9430947303772
175,442.66921813041,158,vehicle.mitsubishi.fusorosa,38.1473303240956,-40.2243843078613,134.751373291016,6.94301652908325
175,442.681551728398,158,vehicle.mitsubishi.fusorosa,39.1122497070428,-40.2245140075684,134.751525878906,6.94290161132812
175,442.695496328175,158,vehicle.mitsubishi.fusorosa,42.0246435221507,-40.2246398925781,134.751693725586,6.9427604675293
176,442.707872830331,158,vehicle.mitsubishi.fusorosa,38.3999569526844,-40.2247772216797,134.751892089844,6.94258260726929
176,442.7209405303,158,vehicle.mitsubishi.fusorosa,381.963552380812,-40.2248878479004,134.752044677734,6.94238519668579
176,442.732956428081,158,vehicle.mitsubishi.fusorosa,61.3242006273522,-40.2256126403809,134.753997802734,6.94506645202637
176,442.744737930596,158,vehicle.mitsubishi.fusorosa,137.150059748221,-40.225944519043,134.75439453125,6.94636583328247
176,442.756319530308,158,vehicle.mitsubishi.fusorosa,24.0970563320154,-40.2258911132812,134.754013061523,6.94404268264771
176,442.768600229174,158,vehicle.mitsubishi.fusorosa,36.3857842346203,-40.2259330749512,134.753997802734,6.94382286071777
176,442.780133731663,158,vehicle.mitsubishi.fusorosa,32.8883307240035,-40.2259979248047,134.754013061523,6.94318056106567
176,442.792642828077,158,vehicle.mitsubishi.fusorosa,32.6592509541586,-40.2260475158691,134.754013061523,6.94255256652832
176,442.805274028331,158,vehicle.mitsubishi.fusorosa,33.7552483319583,-40.2260971069336,134.754028320312,6.94184064865112
177,442.818525228649,158,vehicle.mitsubishi.fusorosa,33.8180186075796,-40.226146697998,134.754043579102,6.9411506652832
177,442.831086229533,158,vehicle.mitsubishi.fusorosa,379.765417660184,-40.2261924743652,134.754104614258,6.94049215316772
177,442.842815130949,158,vehicle.mitsubishi.fusorosa,59.9860559315905,-40.2268562316895,134.755950927734,6.94287252426147
177,442.854608628899,158,vehicle.mitsubishi.fusorosa,39.8580050563029,-40.2271423339844,134.756408691406,6.94402694702148
177,442.86636903137,158,vehicle.mitsubishi.fusorosa,87.2577317416909,-40.2273178100586,134.756622314453,6.94464159011841
177,442.878426030278,158,vehicle.mitsubishi.fusorosa,38.330076774169,-40.2271575927734,134.756591796875,6.94287490844727
177,442.891642130911,158,vehicle.mitsubishi.fusorosa,59.0646768869099,-40.2270164489746,134.756790161133,6.94160795211792
177,442.90353102982,158,vehicle.mitsubishi.fusorosa,41.4660251744474,-40.226676940918,134.757034301758,6.93746519088745
177,442.916234631091,158,vehicle.mitsubishi.fusorosa,35.2902120239916,-40.2262687683105,134.75715637207,6.93381977081299
178,442.928800828755,158,vehicle.mitsubishi.fusorosa,33.2937823947244,-40.2258033752441,134.757247924805,6.93002414703369
178,442.943626828492,158,vehicle.mitsubishi.fusorosa,572.177071192284,-40.2253265380859,134.757354736328,6.92624044418335
178,442.955253530294,158,vehicle.mitsubishi.fusorosa,47.5358227667906,-40.2239608764648,134.758865356445,6.90797805786133
178,442.967056531459,158,vehicle.mitsubishi.fusorosa,32.7818420156329,-40.2231216430664,134.759094238281,6.90227746963501
178,442.979157328606,158,vehicle.mitsubishi.fusorosa,32.4707790503321,-40.2224617004395,134.759201049805,6.89800262451172
178,442.991079330444,158,vehicle.mitsubishi.fusorosa,31.9311821054246,-40.2219505310059,134.759262084961,6.89469146728516
178,443.002762228251,158,vehicle.mitsubishi.fusorosa,35.3861150300886,-40.2215576171875,134.759338378906,6.89214086532593
178,443.014826528728,158,vehicle.mitsubishi.fusorosa,34.8198520271796,-40.2211990356445,134.759368896484,6.88938283920288
178,443.027929730713,158,vehicle.mitsubishi.fusorosa,34.5485989419937,-40.2208480834961,134.759384155273,6.88687086105347
179,443.040938928723,158,vehicle.mitsubishi.fusorosa,34.0896209876169,-40.2204933166504,134.759399414062,6.88454580307007
179,443.053542431444,158,vehicle.mitsubishi.fusorosa,31.990730645556,-40.2201728820801,134.759399414062,6.8824782371521
179,443.066051028669,158,vehicle.mitsubishi.fusorosa,547.831845881276,-40.2198829650879,134.759368896484,6.88065528869629
179,443.10251602903,158,vehicle.mitsubishi.fusorosa,59.39121179701,-40.2187080383301,134.757553100586,6.86543655395508
179,443.114112228155,158,vehicle.mitsubishi.fusorosa,37.3690140695688,-40.2184257507324,134.757217407227,6.86384391784668
179,443.126308128238,158,vehicle.mitsubishi.fusorosa,33.443597527797,-40.2181549072266,134.756988525391,6.86263084411621
179,443.138385631144,158,vehicle.mitsubishi.fusorosa,30.9261533722999,-40.2179069519043,134.756774902344,6.86158275604248
180,443.152364131063,158,vehicle.mitsubishi.fusorosa,33.9428421489302,-40.217700958252,134.756591796875,6.86062097549438
180,443.165190130472,158,vehicle.mitsubishi.fusorosa,521.000219329267,-40.2175102233887,134.756408691406,6.85952425003052
180,443.177725531161,158,vehicle.mitsubishi.fusorosa,22.6039133075114,-40.2165336608887,134.756484985352,6.84431600570679
180,443.23763012886,158,vehicle.mitsubishi.fusorosa,56.3142942956688,-40.2160606384277,134.754699707031,6.8451828956604
181,443.250234428793,158,vehicle.mitsubishi.fusorosa,52.7154219776874,-40.2161445617676,134.754516601562,6.84405565261841
181,443.262897830456,158,vehicle.mitsubishi.fusorosa,438.07651275915,-40.2161750793457,134.75439453125,6.84339761734009
181,443.275351829827,158,vehicle.mitsubishi.fusorosa,38.7413122927516,-40.2156829833984,134.754516601562,6.83642053604126
181,443.287564530969,158,vehicle.mitsubishi.fusorosa,35.5116548875269,-40.2153396606445,134.75439453125,6.83540773391724
181,443.2997052297,158,vehicle.mitsubishi.fusorosa,36.6040289343506,-40.2151069641113,134.754318237305,6.83474493026733
181,443.312207531184,158,vehicle.mitsubishi.fusorosa,42.5626959361374,-40.2149505615234,134.754257202148,6.83421897888184
181,443.324135631323,158,vehicle.mitsubishi.fusorosa,26.2475245296402,-40.2148361206055,134.754211425781,6.83374071121216
181,443.336166728288,158,vehicle.mitsubishi.fusorosa,37.0368729330256,-40.2147789001465,134.754180908203,6.83341693878174
181,443.348738428205,158,vehicle.mitsubishi.fusorosa,41.3177505285624,-40.2147369384766,134.754150390625,6.83300352096558
182,443.360886231065,158,vehicle.mitsubishi.fusorosa,26.2387878820238,-40.2147102355957,134.754150390625,6.83257532119751
182,443.372959431261,158,vehicle.mitsubishi.fusorosa,403.177035406472,-40.2146949768066,134.754135131836,6.83215522766113
182,443.445307731628,158,vehicle.mitsubishi.fusorosa,19.9379475894267,-40.214469909668,134.75422668457,6.83269357681274
182,443.457924731076,158,vehicle.mitsubishi.fusorosa,86.0362461218138,-40.2146606445312,134.754364013672,6.83164978027344
183,443.471321329474,158,vehicle.mitsubishi.fusorosa,52.7258804325256,-40.2146263122559,134.754592895508,6.83083772659302
183,443.483174528927,158,vehicle.mitsubishi.fusorosa,757.29198724124,-40.2145767211914,134.754776000977,6.83052921295166
