tick,egoSpeed,throttle,brake,steerDeg,decisionState,selectedCandidate,goalDistance,headingErrorDeg,collisionCount,newCollisionCount
251,2.48780544331248,0.156097278343759,0,-13.1279389348634,avoid,1,42.4874703412814,0.340911865234967,151,0
252,2.45880518568496,0.170597407157518,0,-7.00088293486342,avoid,6,42.3952070830921,1.51302279531936,151,0
253,2.47448802698675,0.162755986506626,0,-2.67899987216612,avoid,6,42.3211550788931,2.94227766990673,151,0
254,2.49356377298894,0.15321811350553,0,-9.22866587216612,avoid,1,42.2245202078831,3.83308362960712,151,0
255,2.48353793020741,0.158231034896294,0,-2.62559987216612,avoid,12,42.1280179490897,4.62799882888422,151,0
256,2.49392472702249,0.153037636488756,0,-9.15012587216612,avoid,1,42.0446077666259,5.61909914016525,151,0
257,2.48111180262305,0.159444098688474,0,-15.7500958721661,avoid,1,41.9608075071366,6.40367937087799,151,0
258,2.44954493872946,0.175227530635269,0,-22.3210498721661,avoid,2,41.9072883856632,8.12727212906273,151,0
259,2.40546786638694,0.19726606680653,0,-15.7218178721661,avoid,8,41.8889187753901,10.7439813613898,151,0
260,2.46420727002358,0.167896364988208,0,-9.03368387216612,avoid,7,41.893985639858,13.9901285171493,151,0
261,2.51939946069883,0.140300269650585,0,-14.0152260973657,avoid,1,41.891143896494,15.9257268905617,151,0
262,2.50678410898056,0,0.41779735149676,-7.34219409736568,emergency_stop,7,41.8886805584809,17.6276054382298,151,0
263,2.42886551497032,0,0.404810919161721,-0.755532097365685,emergency_stop,14,41.8981970108837,19.3693904876705,151,0
264,2.18321376807495,0,0.363868961345824,5.69777990263432,emergency_stop,3,41.8938434458563,20.1477470397916,151,0
265,1.95187561085797,0,0.325312601809662,12.1589039026343,emergency_stop,9,41.8737526735866,19.9612598419187,151,0
266,1.70635096534713,0,0.284391827557856,18.6787439026343,emergency_stop,10,41.8341958576717,18.9670677185043,151,0
267,1.49466879047633,0,0.249111465079389,25.2408059026343,emergency_stop,14,41.7860737203788,17.5734462738056,151,0
268,1.07435832721267,0,0.179059721202112,18.7013039026343,emergency_stop,3,41.7250765174839,15.6083812713594,151,0
269,0.000560093079708774,0,9.3348846618129e-05,25.1766419026343,emergency_stop,8,41.7097614184552,14.9505882263093,151,0
270,0.000272526940764175,0,4.54211567940292e-05,31.7734079026343,emergency_stop,8,41.7096717745369,14.9502983093172,151,0
271,0.000177586103482098,0,2.9597683913683e-05,25.1707379026343,emergency_stop,1,41.7095709663084,14.949924468982,151,0
272,6.44767473293439e-05,0,1.07461245548906e-05,31.6593359026343,emergency_stop,9,41.7095025415786,14.9498186111473,151,0
273,2.96333346938306e-05,0,4.93888911563843e-06,35,emergency_stop,9,41.7094745484443,14.9498329162621,151,0
274,1.89575529503727e-05,0,3.15959215839545e-06,35,emergency_stop,9,41.7094487503256,14.9498701095604,151,0
275,1.03746148472484e-05,0,1.7291024745414e-06,35,emergency_stop,9,41.7094421653357,14.9498968124413,151,0
276,5.67837546134398e-06,0.299997160812269,0,35,brake,10,41.7094377753457,14.9499073028483,151,0
277,0.0230871861903866,0.288456406904807,0,35,brake,11,41.7098825254846,14.9690017700227,151,0
278,0.0569567165820458,0.271521641708977,0,35,brake,12,41.7096666264815,14.9586105346716,151,0
279,0.142180159599641,0.228909920200179,0,35,brake,12,41.7044551437242,14.7676458358801,151,0
280,0.288716894452368,0.155641552773816,0,28.294706,brake,1,41.6891742903677,14.2253103256104,151,0
281,0.405426094456124,0.0972869527719379,0,21.777446,brake,1,41.6689545968317,13.563712120044,151,0
282,0.497748207595479,0.0511258962022603,0,15.2441,brake,1,41.640932146356,12.7369413375733,151,0
283,0.533702037179524,0.0331489814102382,0,8.651318,brake,2,41.6168234462998,12.13414478303,151,0
284,0.537500315859892,0.031249842070054,0,2.297882,brake,2,41.5962022554183,11.7212076187234,151,0
285,0.51764128407091,0.0411793579645447,0,-4.066864,brake,1,41.5798569701892,11.525776863086,151,0
286,0.4920848578815,0.0539575710592499,0,-1.02772331269288,brake,2,41.5691892006883,11.5425481796365,151,0
287,0.471636329619238,0.0641818351903808,0,5.61106668730712,brake,8,41.559932531308,11.6205272674796,151,0
288,0.465313891932838,0.0673430540335809,0,12.2185846873071,brake,8,41.5492321646004,11.5705890655753,151,0
289,0.467308523645813,0.0663457381770936,0,18.7545346873071,brake,8,41.5338280999551,11.3234920501619,151,0
290,0.461698638706855,0.0691506806465723,0,25.4509966873071,brake,8,41.5147412908827,10.9234523773266,151,0
291,0.444888528623453,1,0,32.1183586873071,avoid,9,41.4920062295951,10.3598852157504,151,0
292,0.459142215688396,1,0,25.4838106873071,avoid,1,41.4624203654986,9.50886344908856,151,0
293,0.822365527747898,0.988817236126051,0,18.8527846873071,avoid,4,41.4236905316283,8.42315816879326,151,0
294,1.5306799564712,0.634660021764398,0,22.2541886498269,avoid,5,41.3489735838003,6.68456602096362,151,0
295,2.15685216625024,0,0.259475361041707,15.5987186498269,brake,1,41.2403677110032,4.31146407127358,151,0
296,2.52451111253508,0,0.32075185208918,8.93645064982693,brake,3,41.0886608876359,1.46711623669013,151,0
297,2.4512778655215,0,0.308546310920251,2.25392664982694,brake,2,40.936292368668,-0.637420654296887,151,0
298,2.2710599414106,0,0.278509990235099,-4.34650535017306,brake,1,40.8157800769671,-1.57055687904377,151,0
299,2.06047038486568,0,0.243411730810946,-10.8265893501731,brake,1,40.7233965349657,-1.54211497306979,151,0
300,1.87464622284001,0,0.212441037140002,-17.0149053501731,brake,1,40.6647798148658,-0.87396287918597,151,0
301,1.67111278088178,0,0.178518796813631,-11.0098893501731,brake,14,40.6269007419774,0.549499630927442,151,0
302,1.53448519494732,0,0.155747532491221,-4.29273335017307,brake,14,40.6037348586676,1.99880802630149,151,0
303,1.3993621740105,0,0.13322702900175,2.37109464982693,brake,14,40.5735862748535,2.76380419731765,151,0
304,1.260416132673,0,0.110069355445501,-4.34773535017306,brake,1,40.5341467258708,2.88690280914266,151,0
305,0.000571900611874156,0.299714049694063,0,2.28165264982693,brake,9,40.5074717880106,2.85048329830387,151,0
306,0.0803030075819218,0.259848496209039,0,8.82544464982693,brake,9,40.5063491146125,2.84432613849857,151,0
307,0.241562208034723,0.179218895982638,0,15.3986066498269,brake,9,40.4994941221924,2.77348875999668,151,0
308,0.389313313216057,0.105343343391972,0,21.8983826498269,brake,9,40.4846516076105,2.53920042515018,151,0
309,0.460803279370583,1,0,28.6617566498269,avoid,9,40.4603059595377,2.04869216680744,151,0
310,0.514685772994102,1,0,35,avoid,9,40.4302395782462,1.3469892106972,151,0
311,0.778118519112135,1,0,35,avoid,11,40.3848174437439,0.108795166018471,151,0
312,1.37311574493644,0,0.128852624156073,35,brake,12,40.2901206128599,-2.57849168776961,151,0
313,1.91888272301895,0,0.219813787169824,28.282652,brake,1,40.1430971509296,-6.53815412520872,151,0
314,2.07099124464369,0,0.245165207440614,31.1979923660963,brake,9,39.9489241127697,-11.0301846210796,151,0
315,1.8316342413836,0,0.205272373563933,32.9881798353973,brake,10,39.7969165848319,-12.2405246774736,151,0
316,1.4164853221827,0,0.13608088703045,26.7033298353973,brake,10,39.6614699179646,-15.8461631814994,151,0
317,0.986052525817508,0,0.0643420876362514,21.1826786963881,brake,10,39.5469887033337,-18.8741592447348,151,0
318,0.000463455332669204,0.299768272333665,0,14.6312966963881,brake,9,39.5258913997766,-19.3756546060642,151,0
319,0.0654417421731938,0.267279128913403,0,18.6658417254958,brake,10,39.5235703343648,-19.4024433176108,151,0
320,0.177258675123417,0.211370662438291,0,18.506844700377,brake,10,39.5129200378945,-19.5403846780844,151,0
321,0.321978936173509,0.139010531913246,0,12.004944700377,brake,9,39.4878521805073,-19.8873371164402,151,0
322,0.416065776963829,0.0919671115180855,0,16.0482130372374,brake,10,39.453268582832,-20.2741798441,151,0
323,0.4683529026853,0.0658235486573498,0,9.50883703723737,brake,9,39.4126543378179,-20.6910480539402,151,0
324,0.49609825698624,0.0519508715068799,0,2.96984503723737,brake,9,39.3681831646525,-21.1059364358982,151,0
325,0.497893343730383,0.0510533281348085,0,0.604423805220495,brake,9,39.3249274561358,-21.3159851114353,151,0
326,0.493067206231274,1,0,-5.94465419477951,avoid,8,39.2850668513214,-21.3629268686387,151,0
327,0.516818303897626,1,0,-11.5096614630986,avoid,8,39.2513889864734,-21.2942890207383,151,0
328,0.815556215253648,0.992221892373176,0,-10.8383551895698,avoid,8,39.2100152958013,-20.9020809213731,151,0
329,1.47302559802736,0,0.145504266337894,-9.22191497795482,brake,8,39.1422114199417,-20.0647033731563,151,0
330,2.05824076310895,0,0.243040127184824,-15.8821789779548,brake,1,39.0502698516123,-18.3439147086296,151,0
331,2.21857889540916,0,0.269763149234859,-22.4800669779548,brake,2,38.9202660955197,-12.5439318463778,151,0
332,2.07340898806254,0,0.24556816467709,-29.0799709779548,brake,1,38.8351225558229,-10.2648035892974,151,0
333,1.55937568114989,0,0.159895946858315,-22.5925969779548,brake,8,38.7884896776107,-7.04134293806415,151,0
334,1.12433352739485,0,0.0873889212324756,-16.0039489779548,brake,7,38.7771791312305,-4.34624215377952,151,0
335,0.0961901122790659,0.251904943860467,0,-9.52645097795481,brake,8,38.7670009252481,-2.98057767165782,151,0
336,0.107408937484327,0.246295531257837,0,-2.99394497795481,brake,8,38.7651974610433,-2.93849297771602,151,0
337,0.262318688635728,0.168840655682136,0,3.75969702204519,brake,8,38.7557268312888,-2.86223050365596,151,0
338,0.401551443417174,0.0992242782914131,0,10.4527990220452,brake,8,38.7370060799804,-2.8706552625671,151,0
339,0.461510237969295,0.0692448810153525,0,17.1168430220452,brake,8,38.71250891817,-3.02574559463116,151,0
340,0.477837117651492,0.0610814411742541,0,20.334482747421,brake,8,38.6781227179587,-3.4583942533836,151,0
341,0.474788876765904,0.0626055616170481,0,19.0749977727073,brake,8,38.6393565024367,0.552224139165142,151,0
342,0.474025573767551,0.0629872131162244,0,18.2166617488902,brake,8,38.6009329706785,-0.0860805712230423,151,0
343,0.470866171503091,0.0645669142484544,0,16.8306720889637,brake,8,38.565551369162,-0.646169682551167,151,0
344,0.472051853149687,0.0639740734251564,0,15.4888642363737,brake,8,38.5278208327511,-1.2107467852123,151,0
345,0.465351822122697,0.0673240889386517,0,14.7341576001782,brake,8,38.4891609372581,-1.75014307122304,151,0
346,0.472681058389829,0.0636594708050853,0,21.3166856001782,brake,14,38.4556658012702,-2.19679834465638,151,0
347,0.458455192217568,0.0707724038912158,0,14.8831736001782,brake,8,38.4173334155131,-2.7592029772289,151,0
348,0.470286071966964,0.0648569640165179,0,11.3971036573394,brake,8,38.3788622360232,-3.33852007012441,151,0
349,0.481706998126243,0.0591465009368783,0,10.733641997681,brake,8,38.3415804368553,-3.76023866753652,151,0
350,0.460749345942414,0.0696253270287928,0,9.98781650994709,brake,8,38.3079297651245,-4.11286737542226,151,0
351,0.455478085813924,0.072260957093038,0,9.51516540219948,brake,8,38.2749807100196,-4.424968739558,151,0
352,0.466779440073632,0.0666102799631841,0,8.89307988037083,brake,8,38.2392073018506,-4.751384755183,151,0
353,0.45473204372411,0.0726339781379449,0,8.4755327959848,brake,8,38.2076477784767,-5.02622606377675,151,0
354,0.474403632913207,0.0627981835433965,0,8.00055439145652,brake,8,38.1730478061417,-5.30759622674062,151,0
355,0.476573077663786,0.061713461168107,0,7.57289618493099,brake,8,38.1375359792758,-5.58740999319834,151,0
356,0.481832923661082,0.0590835381694589,0,14.200484184931,brake,9,38.1047846157667,-5.83423616507425,151,0
357,0.469068723643011,0.0654656381784944,0,18.0815179314955,brake,9,38.0672154381889,-6.18338586908503,151,0
358,0.460488830340553,0.0697555848297237,0,16.8229330262229,brake,9,38.0313730945788,-6.66250803095027,151,0
359,0.468127532367009,0.0659362338164957,0,16.0386016918954,brake,9,37.991239446004,-7.2243938646905,151,0
360,0.489971351237273,1,0,14.6713765810886,avoid,9,37.9516832047917,-7.75344469171687,151,0
361,0.531817719813727,1,0,8.11443858108856,avoid,8,37.9144454203875,-3.57052119204658,151,0
362,0.912195111631061,0.943902444184469,0,1.62369858108856,avoid,8,37.8584273572336,-4.08709032961982,151,0
363,1.54072322173887,0.629638389130567,0,0.627140184572896,avoid,8,37.7739683174912,-4.43675311038346,151,0
364,2.22058178738673,0.289709106306635,0,1.65688444432183,avoid,8,37.6501104396929,-4.56139071414405,151,0
365,2.67547662666888,0.0622616866655619,0,8.24685244432183,avoid,11,37.4794963184648,-4.55761337586007,151,0
366,2.81373442451841,0,0.00228907075306902,14.9039424443218,avoid,15,37.3006035740557,-0.493132259645145,151,0
367,2.72937035222743,0.0353148238862866,0,21.4186164443218,avoid,15,37.068770154033,-2.5878240254426,151,0
368,2.57594263378248,0.11202868310876,0,14.8271724443218,avoid,1,36.8384825951532,-5.41245767034581,151,0
369,2.53531557579603,0.132342212101983,0,8.20281244432183,avoid,1,36.6337934649468,-8.16372901687797,151,0
370,2.51415465716776,0.142922671416122,0,1.54125844432183,avoid,1,36.4053364825165,-5.53637704852533,151,0
371,2.4922094923745,0.153895253812748,0,-5.15644555567817,avoid,1,36.1837684011272,-6.46780562637459,151,0
372,2.46849596620811,0.165752016895945,0,-11.8189895556782,avoid,1,35.9826771389955,-6.30082166616027,151,0
373,2.44267629980485,0.178661850097573,0,-18.3782735556782,avoid,1,35.8231198165621,-0.639255787411447,151,0
374,2.40301125552099,0.198494372239503,0,-24.9485735556782,avoid,1,35.6823178622685,1.65739641055427,151,0
375,2.37913413152972,0.21043293423514,0,-18.4892735556782,avoid,8,35.5890163069931,4.27909159208401,151,0
376,2.44506414058788,0.17746792970606,0,-11.8636775556782,avoid,10,35.5078107071749,7.57391583876471,151,0
377,2.52471859856418,0.137640700717908,0,-5.31552355567817,avoid,8,35.4073543452775,14.9699218977176,151,0
378,2.56022053860548,0.119889730697258,0,1.34021644432183,avoid,8,35.306406131666,16.4304388331177,151,0
379,2.54851680358491,0.125741598207544,0,8.05904644432183,avoid,8,35.1721104943217,16.7853254657196,151,0
380,2.51698040584153,0.141509797079233,0,14.7161244443218,avoid,8,35.0415185818926,16.2556928534388,151,0
381,2.45562774006075,0.172186129969623,0,21.2561604443218,avoid,8,34.8641784145061,19.0196079560385,151,0
382,2.40850917087426,0.195745414562872,0,27.7239984443218,avoid,8,34.6943969376641,16.5993796619605,151,0
383,2.35113286395894,0.224433568020529,0,21.1553604443218,avoid,2,34.5051635122277,13.3487957935828,151,0
384,2.42674959767932,0.18662520116034,0,25.4431662722496,avoid,8,34.2942213266755,11.4395540452214,151,0
385,2.41708284152983,0.191458579235084,0,21.0387682651099,avoid,8,34.0518438226727,10.2714999389608,151,0
386,2.47260874183683,0.163695629081585,0,27.7038862651099,avoid,14,33.8019076234691,6.34991703667527,151,0
387,2.44198798621296,0.279006006893519,0,21.1647502651099,replan,6,33.5738569439947,3.05692123217153,151,0
388,2.50607316941359,0.246963415293207,0,14.61112426511,replan,5,33.343315772986,4.30814672949736,151,0
389,2.62769153923531,0.186154230382345,0,7.98714226510995,replan,5,33.070746710997,1.29793938387754,151,0
390,2.70556264090433,0.0472186795478347,0,1.38590626510995,avoid,5,32.8231737940117,-0.574848666593206,151,0
391,2.73003259550207,0.0349837022489654,0,-5.25114973489005,avoid,5,32.5632984351073,-1.51475438193802,151,0
392,2.64537583743913,0.0773120812804369,0,-11.94701773489,avoid,5,32.2993707581626,3.43097447447893,151,0
393,2.52958797923837,0.135206010380814,0,-18.60717373489,avoid,4,32.0646484971744,4.6518526647389,151,0
394,2.42977038904311,0.185114805478444,0,-12.04830373489,avoid,9,31.8831880026643,6.57268731144676,151,0
395,2.44225312162985,0.178873439185073,0,-18.52302373489,avoid,1,31.7330921973464,13.5143898330932,151,0
396,2.41391026240654,0.193044868796732,0,-25.08976573489,avoid,1,31.5641165350326,15.9577264408276,151,0
397,2.37056773107583,0.214716134462086,0,-31.75218973489,avoid,1,31.4313727817822,19.3908258636425,151,0
398,2.33796074466913,0.231019627665437,0,-27.7580792222812,avoid,1,31.3519492217356,23.0026480451947,151,0
399,2.39981943374075,0.200090283129625,0,-21.2168372222812,avoid,2,31.2951255501271,27.7125084392977,151,0
400,2.51192488758053,0.144037556209734,0,-14.5269752222812,avoid,5,31.2423625261034,36.339921245582,151,0
401,2.5858416823917,0.107079158804148,0,-7.89816922228117,avoid,9,31.1782686583104,39.2912179418846,151,0
402,2.60647003548878,0.0967649822556098,0,-1.41674122228117,avoid,9,31.1025617159714,41.1788456418349,151,0
403,2.58626987723249,0.106865061383756,0,5.18404477771883,avoid,8,31.0238799815038,41.9713326271956,151,0
404,2.53250294199701,0.133748529001495,0,11.8411767777188,avoid,8,30.9022313127983,41.6539970246355,151,0
405,2.47318559747261,0.163407201263695,0,18.5010027777188,avoid,8,30.7602470777847,44.9182613111244,151,0
406,2.42132481611434,0.189337591942828,0,25.0862187777188,avoid,1,30.6135121806496,42.8824959029281,151,0
407,2.3620510166827,0.21897449165865,0,31.7610687777188,avoid,3,30.4219326045906,39.415846651367,151,0
408,2.30914812038227,0.245425939808864,0,35,avoid,2,30.2279394111605,35.4053406503999,151,0
409,2.28085932235293,0.259570338823535,0,33.1349826546873,avoid,1,30.0026939848494,30.1380841709729,151,0
410,2.35420464245187,0.222897678774066,0,35,avoid,3,29.7999959356242,30.0995788594867,151,0
411,2.38603666539988,0.206981667300062,0,28.398518,avoid,1,29.549292174356,24.4767865712782,151,0
412,2.49811557052302,0.150942214738491,0,34.93016,avoid,4,29.317933146467,19.7032731434139,151,0
413,2.44164046462701,0.179179767686495,0,35,avoid,14,29.0393530893003,14.1770292565903,151,0
414,2.41854439317773,0.190727803411135,0,35,avoid,8,28.7977912639163,13.5238749132658,151,0
415,2.42963150158337,0.185184249208316,0,35,avoid,8,28.5608233172557,8.13270059685885,151,0
416,2.44371014882297,0.178144925588515,0,35,avoid,10,28.3266761463791,2.69905602412556,151,0
417,2.45681635238478,0.17159182380761,0,28.47353,avoid,1,28.0983817466554,-2.61262299474205,151,0
418,2.54395239407007,0.128023802964967,0,21.92219,avoid,1,27.8299338023502,-8.30632390993581,151,0
419,2.60530148292155,0.0973492585392266,0,15.385466,avoid,1,27.5806638534284,-7.53140402937249,151,0
420,2.62173943630286,0.0891302818485693,0,8.835518,avoid,2,27.3180294588673,-10.4633418747043,151,0
421,2.60352933638347,0.0982353318082656,0,2.29487,avoid,3,27.0513370271752,-12.5518322091518,151,0
422,2.53881663771311,0.130591681143444,0,-4.250824,avoid,3,26.7501638487163,-13.7171334470762,151,0
423,2.48212640072603,0.158936799636986,0,2.342618,avoid,15,26.4886625280033,-9.08980609766598,151,0
424,2.4526217727427,0.173689113628651,0,8.831972,avoid,15,26.2369015169497,-8.79577655630878,151,0
425,2.42143669871954,0.189281650640229,0,15.377798,avoid,15,25.9397331720406,-9.57086897318117,151,0
426,2.40351740411838,0.198241297940811,0,22.058876,avoid,15,25.6983965348676,-11.061417779735,151,0
427,2.3687921155333,0.215603942233351,0,28.68935,avoid,15,25.455674100806,-11.4520562744139,151,0
428,2.34549724988288,0.227251375058559,0,35,avoid,15,25.2518950837483,-14.8048394775391,151,0
429,2.28437499153187,0.357812504234065,0,35,replan,15,25.0669378859476,-19.4598077392578,151,0
430,2.31666103453445,0.341669482732777,0,28.402478,replan,15,24.9365750137034,-24.3229058837889,151,0
431,2.51592799808687,0.242036000956565,0,21.864332,replan,8,24.7938482175054,-29.5295175170898,151,0
432,2.69913438627851,0.0504328068607451,0,15.261038,avoid,8,24.6348352782422,-33.7262033081055,151,0
433,2.79162367004056,0.00418816497971797,0,8.547434,avoid,8,24.4645252276334,-36.8783334350586,151,0
434,2.75840731064411,0.0207963446779444,0,2.037914,avoid,8,24.2699200652655,-39.0688928222656,151,0
435,2.65856388729546,0.0707180563522676,0,-4.621762,avoid,8,24.067071914038,-40.0466912841796,151,0
436,2.54863335276175,0.125683323619123,0,-11.22037,avoid,4,23.8531752601172,-39.9139245605468,151,0
437,2.46693651196522,0.16653174401739,0,-17.868496,avoid,4,23.653304427473,-38.9210656738281,151,0
438,2.39720878198781,0.201395609006097,0,-24.470356,avoid,8,23.4210490480604,-36.758147583008,151,0
439,2.34845208046652,0.22577395976674,0,-31.05016,avoid,8,23.1802014321066,-33.6348260498047,151,0
440,2.30366049131451,0.248169754342744,0,-35,avoid,8,22.9557587564686,-29.9614404296877,151,0
441,2.27016097565735,0.264919512171325,0,-35,avoid,8,22.705052796154,-24.8253701782226,151,0
442,2.32392243959692,0.238038780201542,0,-35,avoid,8,22.4739722472598,-19.6104119873046,151,0
443,2.37930134618903,0.210349326905485,0,-35,avoid,7,22.2583886151268,-14.674712524414,151,0
444,2.42457626627945,0.187711866860276,0,-35,avoid,8,22.0360135110032,-9.48699127197247,151,0
445,2.45408336255863,0.172958318720684,0,-35,avoid,4,21.8084558672265,-4.01673065185547,151,0
446,2.4726076261462,0.163696186926901,0,-35,avoid,2,21.5626253134486,2.17089141845663,151,0
447,2.48048092318532,0.159759538407338,0,-35,avoid,2,21.3617216031168,7.54569305419922,151,0
448,2.48224941012395,0.158875294938023,0,-35,avoid,1,21.1730373990036,12.9711920166016,151,0
449,2.48098889165147,0.159505554174266,0,-35,avoid,1,20.9792304313647,19.1103750610352,151,0
450,2.4811400373978,0.159429981301098,0,-28.439714,avoid,5,20.8133951840999,25.0812460327149,151,0
451,2.55177706033537,0.124111469832317,0,-35,avoid,1,20.6743240054096,30.0568739318849,151,0
452,2.4644448293461,0,0.410740804891017,-28.522898,emergency_stop,15,20.5250414194675,35.1945654296876,151,0
453,2.4342416485584,0,0.4057069414264,-22.008092,emergency_stop,15,20.4285398636343,39.8353048706056,151,0
454,2.26982614356639,0,0.378304357261065,-15.35072,emergency_stop,10,20.3159391981398,43.8187223815918,151,0
455,2.06832013634942,0,0.344720022724903,-8.74847,emergency_stop,8,20.2023651330277,46.5172239685058,151,0
456,1.84149119491598,0,0.306915199152664,-2.181716,emergency_stop,8,20.0942326365291,48.0656134033204,151,0
457,1.64052396545983,0,0.273420660909972,4.48288,emergency_stop,8,19.9866233496406,48.7117773437501,151,0
458,0.409825295164594,0,0.0683042158607657,11.101444,emergency_stop,6,19.8754392317933,48.6299864196778,151,0
459,0.000977183912137465,0,0.000162863985356244,17.692294,emergency_stop,6,19.8745009687453,48.6270948791505,151,0
460,0.00045716427893815,0,7.61940464896917e-05,24.206476,emergency_stop,6,19.874444190473,48.6270605468751,151,0
461,0.000225026713422584,0,3.75044522370974e-05,30.749524,emergency_stop,4,19.874378850815,48.6270567321782,151,0
462,0,0,-0,35,emergency_stop,4,19.8743576909236,48.6269956970219,151,0
463,0.00328488921040992,0,0.00054748153506832,35,emergency_stop,5,19.8742068012904,48.6234899902345,151,0
464,1.7142807717184e-05,0,2.85713461953067e-06,35,emergency_stop,5,19.8739639864945,48.6169859313966,151,0
465,6.37958011026956e-06,0,1.06326335171159e-06,35,emergency_stop,5,19.8739644040317,48.6169859313966,151,0
466,3.31732968466335e-06,0.299998341335158,0,35,brake,5,19.8739570050764,48.6169859313966,151,0
467,0.0169467232940255,0.291526638352987,0,35,brake,8,19.874287191165,48.6239744567875,151,0
468,0.0268187449702096,0.286590627514895,0,35,brake,8,19.8735128130704,48.6095358276372,151,0
469,0.171879047627476,0.214060476186262,0,35,brake,8,19.8625056095729,48.3422018432622,151,0
470,0.313405450005273,0.143297274997363,0,35,brake,5,19.8346209626728,47.6610685729981,151,0
471,0.391768469287173,0.104115765356413,0,35,brake,5,19.7989619221434,46.7932745361329,151,0
472,0.423954684150565,0.0880226579247177,0,35,brake,5,19.761681452405,45.9038015747071,151,0
473,0.487227052926198,0.0563864735369012,0,35,brake,5,19.7110298612621,44.6940237426759,151,0
474,0.486063077326044,0.0569684613369779,0,35,brake,5,19.669682347311,43.7073370361329,151,0
475,0.471676201167227,0.0641618994163865,0,35,brake,5,19.6171397762547,42.4512945556641,151,0
476,0.458283465582596,0.070858267208702,0,35,brake,8,19.5713403810403,41.3558088684083,151,0
477,0.449929391616981,0.0750353041915094,0,35,brake,4,19.5274884477093,40.312306060791,151,0
478,0.446437386462584,0.0767813067687082,0,35,brake,4,19.4897215302005,39.4163290405271,151,0
479,0.426415613955437,0.0867921930222812,0,35,brake,6,19.4445355597599,38.3325735473634,151,0
480,0.421008977151702,1,0,35,avoid,6,19.4047731104215,37.3657194519044,151,0
481,0.491405433461314,1,0,35,avoid,6,19.3575342153904,36.2315489196779,151,0
482,0.808066511435375,0.995966744282313,0,35,avoid,6,19.2968972068245,34.8001104736329,151,0
483,1.33125879275927,0.734370603620365,0,35,avoid,6,19.1891778824588,32.3426252746584,151,0
484,1.96727383163919,0.416363084180404,0,35,avoid,6,19.0081000096059,28.3158728027343,151,0
485,2.38145227764691,0.209273861176545,0,28.399022,avoid,1,18.796729066964,23.6230245971682,151,0
486,2.67085476450671,0.0645726177466432,0,34.89158,avoid,12,18.5546358266647,18.6995855712889,151,0
487,2.65207015268749,0.0739649236562556,0,35,avoid,12,18.2539566865387,13.0450140380861,151,0
488,2.59072972221704,0.104635138891482,0,35,avoid,11,18.0134310786215,7.46233428955064,151,0
489,2.54763764378654,0.126181178106732,0,35,avoid,15,17.7881487342314,1.83403839111328,151,0
490,2.50869248365301,0.145653758173494,0,28.35242,avoid,1,17.548842876048,-4.55417572021469,151,0
491,2.56249079180254,0.11875460409873,0,21.868232,avoid,1,17.3392628418985,-9.62912689208979,151,0
492,2.60321270206606,0.098393648966971,0,15.2285,avoid,1,17.1243611574041,-13.660033569336,151,0
493,2.61248335904103,0.0937583204794856,0,8.656658,avoid,3,16.8572243175065,-17.1220849609376,151,0
494,2.59310374622516,0.103448126887418,0,2.078258,avoid,4,16.6175890060911,-19.1404641723631,151,0
495,2.54957972455416,0.125210137722921,0,-4.531258,avoid,1,16.359015244219,-20.1416925048827,151,0
496,2.49577816831615,0.152110915841925,0,-11.195962,avoid,4,16.0943722068575,-20.0625222778321,151,0
497,2.45888531800509,0.170557340997454,0,-17.761894,avoid,7,15.869120380608,-19.2252343749999,151,0
498,2.40039224747147,0.199803876264266,0,-24.352564,avoid,5,15.5971252935074,-17.1222833251954,151,0
499,2.36070210064671,0.219648949676644,0,-30.783538,avoid,8,15.3610168147025,-14.445075378418,151,0
500,2.29877598977266,0.250612005113671,0,-35,avoid,3,15.1051136401863,-10.4558786010742,151,0
501,2.26231580037387,0.268842099813067,0,-28.41281,avoid,8,14.8952727473169,-5.98044525146502,151,0
502,2.39519480738665,0.302402596306677,0,-21.754886,replan,7,14.6438406148049,-0.506110534668016,151,0
503,2.53005045630063,0.234974771849683,0,-15.243548,replan,8,14.4314448647072,2.93754638671883,151,0
504,2.66605264225563,0.166973678872183,0,-8.648606,replan,15,14.1541263574661,6.02520812988299,151,0
505,2.75245111375601,0.0237744431219966,0,-1.968974,avoid,15,13.8739048315054,8.1604620361328,151,0
506,2.75107290397255,0.0244635480137259,0,4.56112,avoid,15,13.5592290330091,9.23577941894537,151,0
507,2.65840532830392,0.0707973358480414,0,11.112778,avoid,15,13.2820954373548,9.17865814208984,151,0
508,2.53742652672301,0.131286736638497,0,17.766946,avoid,15,12.9819804673058,7.9841467285157,151,0
509,2.43891294797617,0.180543526011914,0,24.187864,avoid,15,12.72693261057,6.0703359985351,151,0
510,2.35113798009291,0.224431009953545,0,30.787102,avoid,15,12.4594601574438,2.91911376953127,151,0
511,2.28577911303073,0.257110443484635,0,35,avoid,15,12.2426243012724,-0.780112609863243,151,0
512,2.25798043053824,0.271009784730878,0,35,avoid,15,12.0556458517078,-5.15043579101587,151,0
513,2.31799216798804,0.24100391600598,0,35,avoid,15,11.8670948823084,-10.7684701538085,151,0
514,2.38039277205209,0.209803613973956,0,28.332668,avoid,15,11.7055889897803,-16.2075189208982,151,0
